,x,y,target
0,22.557861328125,-15.106404304504395,0.0
1,22.16532325744629,-29.954225540161133,1.0
2,5.4779181480407715,59.66539001464844,0.0
3,0.4667496681213379,-23.960580825805664,1.0
4,13.513480186462402,30.442323684692383,1.0
5,-6.1535820960998535,-49.1833610534668,0.0
6,29.207979202270508,27.598386764526367,0.0
7,-6.022990703582764,47.74228286743164,0.0
8,-8.430660247802734,43.79410934448242,0.0
9,-12.659343719482422,-12.899694442749023,0.0
10,-15.474945068359375,45.72386169433594,0.0
11,35.47137451171875,25.94274139404297,0.0
12,9.346511840820312,61.39786148071289,0.0
13,-18.55501937866211,41.72146987915039,0.0
14,-32.307037353515625,-39.535728454589844,0.0
15,-36.054508209228516,-54.19784927368164,0.0
16,9.213372230529785,43.81398010253906,0.0
17,24.109256744384766,8.253926277160645,0.0
18,15.58612060546875,60.7944450378418,0.0
19,-1.1908866167068481,-59.4049072265625,0.0
20,10.409358978271484,-57.67475128173828,0.0
21,48.57746505737305,-3.3626444339752197,1.0
22,20.290616989135742,-35.48942565917969,0.0
23,10.794631958007812,60.706214904785156,0.0
24,-58.187339782714844,11.718708992004395,0.0
25,-30.159893035888672,-2.6162564754486084,0.0
26,31.408103942871094,32.143863677978516,0.0
27,4.381908416748047,4.708532810211182,0.0
28,-18.80316925048828,-28.448753356933594,0.0
29,-8.426569938659668,44.0189323425293,0.0
30,25.035831451416016,40.32032012939453,0.0
31,-11.412697792053223,26.242055892944336,0.0
32,2.3734829425811768,58.544132232666016,0.0
33,21.50773048400879,-10.471710205078125,0.0
34,46.86503601074219,0.5317416191101074,0.0
35,1.6425467729568481,-29.115392684936523,1.0
36,49.383453369140625,-2.201007127761841,0.0
37,17.33446502685547,35.66615295410156,0.0
38,7.262486934661865,-24.908416748046875,1.0
39,-15.285417556762695,-14.426065444946289,1.0
40,-58.31831359863281,13.195845603942871,0.0
41,24.03632164001465,-48.08346939086914,1.0
42,-38.14775848388672,5.518640518188477,1.0
43,-59.115108489990234,12.489160537719727,0.0
44,-0.3549296259880066,-60.326290130615234,0.0
45,8.930336952209473,62.8458137512207,0.0
46,9.906829833984375,-24.109737396240234,0.0
47,-26.01922035217285,7.269050598144531,0.0
48,10.432822227478027,33.25126266479492,1.0
49,-9.064286231994629,-34.517581939697266,0.0
50,14.721029281616211,54.6195068359375,0.0
51,4.335093975067139,-29.131200790405273,1.0
52,3.843719720840454,18.646547317504883,0.0
53,19.8427734375,-48.24622344970703,0.0
54,-61.529823303222656,8.484498977661133,0.0
55,10.922507286071777,-54.98413848876953,1.0
56,-9.648383140563965,-31.921897888183594,0.0
57,-2.328829288482666,42.443817138671875,0.0
