,x,y,target
0,18.454980850219727,-13.512190818786621,1.0
1,-12.447094917297363,9.708511352539062,-1.0
2,11.457992553710938,-22.079715728759766,1.0
3,10.997390747070312,1.6825456619262695,1.0
4,-0.677122175693512,24.666955947875977,1.0
5,-16.43583869934082,-33.21480178833008,-1.0
6,2.5490963459014893,-13.649194717407227,1.0
7,-24.030656814575195,-24.42201805114746,1.0
8,-15.20801067352295,5.12800931930542,1.0
9,-22.235937118530273,-22.439563751220703,1.0
10,-11.380157470703125,0.45907196402549744,1.0
11,11.497078895568848,-5.322116851806641,1.0
12,-23.058801651000977,16.93256950378418,-1.0
13,-27.474624633789062,7.465175628662109,1.0
14,-25.426204681396484,8.254112243652344,-1.0
15,5.837349891662598,20.813262939453125,-1.0
16,-4.174692630767822,-5.897945880889893,1.0
17,30.55927085876465,14.488466262817383,-1.0
18,-9.124444961547852,16.63692283630371,1.0
19,-5.111905574798584,15.293316841125488,-1.0
20,-2.0091118812561035,-19.248180389404297,-1.0
21,20.764427185058594,-4.707592010498047,1.0
22,-14.831847190856934,16.7056884765625,-1.0
23,7.639448165893555,23.96623992919922,1.0
24,23.389333724975586,15.074562072753906,1.0
25,20.974716186523438,-19.26874351501465,1.0
26,-5.311740398406982,-22.942026138305664,-1.0
27,-12.402918815612793,-18.422147750854492,-1.0
28,-26.571075439453125,-6.582927703857422,-1.0
29,-1.8883217573165894,20.467283248901367,-1.0
30,28.998655319213867,6.5512003898620605,1.0
31,-10.828393936157227,31.664358139038086,1.0
32,-11.628216743469238,-22.217031478881836,-1.0
33,24.774362564086914,10.045660972595215,1.0
34,33.58530044555664,9.551506042480469,-1.0
35,-5.569324016571045,29.509326934814453,-1.0
36,-15.662179946899414,3.9485201835632324,1.0
37,-23.156490325927734,24.427167892456055,1.0
38,11.440618515014648,4.911282539367676,-1.0
39,-23.99944305419922,-14.225719451904297,-1.0
40,-9.718143463134766,14.108586311340332,1.0
41,22.06859588623047,-7.670731544494629,1.0
42,-16.0709285736084,-25.289047241210938,-1.0
43,25.43280792236328,16.63036346435547,-1.0
44,-11.772790908813477,-14.443551063537598,1.0
45,-12.849281311035156,4.317332744598389,1.0
46,0.6067262887954712,-2.2667338848114014,1.0
47,18.942121505737305,3.889712333679199,-1.0
48,15.07256031036377,11.89825439453125,-1.0
49,-19.633800506591797,8.219808578491211,-1.0
50,8.672401428222656,9.305182456970215,1.0
51,-3.2544260025024414,6.296262264251709,-1.0
52,2.0100085735321045,20.75996971130371,1.0
53,16.103187561035156,17.22600555419922,-1.0
54,26.444286346435547,-7.5576701164245605,1.0
55,10.60417366027832,17.18724250793457,-1.0
56,-19.0207462310791,-18.071815490722656,1.0
57,29.29588508605957,-11.23674201965332,1.0
58,-15.206640243530273,5.503121376037598,1.0
59,20.750526428222656,-11.876507759094238,1.0
60,-13.95479679107666,-4.325437545776367,-1.0
61,5.161921977996826,-3.352447509765625,1.0
62,16.561996459960938,18.939491271972656,-1.0
63,-5.428526401519775,-15.16795825958252,1.0
64,2.5609688758850098,-18.510156631469727,1.0
65,19.358186721801758,-17.22712516784668,1.0
66,-13.68289852142334,-17.52558135986328,1.0
67,10.530396461486816,6.72633695602417,-1.0
68,-19.735666275024414,6.696115970611572,1.0
69,-15.568917274475098,-19.717872619628906,-1.0
70,6.882589340209961,22.29569435119629,-1.0
71,9.591182708740234,21.23464584350586,-1.0
72,-23.37899398803711,14.26667594909668,-1.0
73,-3.585163116455078,-23.73165512084961,-1.0
74,-19.116748809814453,-5.905773162841797,1.0
75,5.188300609588623,18.741174697875977,1.0
76,-18.693342208862305,10.878183364868164,-1.0
77,5.398930072784424,30.012880325317383,-1.0
78,8.670747756958008,-16.099685668945312,-1.0
79,5.758389949798584,-20.935888290405273,1.0
80,19.73931312561035,-3.9275596141815186,-1.0
81,-13.736011505126953,-20.123546600341797,-1.0
82,15.209588050842285,-1.7276055812835693,1.0
83,20.511354446411133,-19.530054092407227,1.0
84,-16.574434280395508,-8.429535865783691,1.0
85,6.540909767150879,-5.507228851318359,-1.0
