k,type,score,label
2,Kmeans,0.175105,1
2,Kmeans,0.222129,0
2,Kmeans,0.135108,1
2,Kmeans,0.205205,1
2,Kmeans,0.256471,0
2,Kmeans,0.126859,0
2,Kmeans,0.293027,1
2,Kmeans,0.051979,1
2,Kmeans,0.215766,1
2,Kmeans,0.091675,0
2,Kmeans,0.108776,1
2,Kmeans,0.063624,1
2,Kmeans,0.11456,0
2,Kmeans,0.119683,0
2,Kmeans,0.094643,0
2,Kmeans,0.111877,0
2,Kmeans,0.068359,0
2,Kmeans,0.133619,1
2,Kmeans,0.133621,0
2,Kmeans,0.233002,1
2,Kmeans,0.024265,0
2,Kmeans,0.193943,1
2,Kmeans,0.022224,0
2,Kmeans,0.264685,0
2,Kmeans,0.064054,0
2,Kmeans,0.112771,0
2,Kmeans,0.023713,0
2,Kmeans,0.027913,1
2,Kmeans,0.03708,0
2,Kmeans,0.00132,0
2,Kmeans,0.041019,1
2,Kmeans,0.226168,1
2,Kmeans,0.190051,0
2,Kmeans,0.176775,0
2,Kmeans,0.081443,1
2,Kmeans,0.04591,0
2,Kmeans,0.24606,0
2,Kmeans,0.164712,0
2,Kmeans,0.119688,1
2,Kmeans,0.045168,1
2,Kmeans,0.206622,0
2,Kmeans,0.163807,1
2,Kmeans,0.200152,1
2,Kmeans,0.036721,1
2,Kmeans,0.211619,0
2,Kmeans,0.08781,1
2,Kmeans,0.273335,0
2,Kmeans,0.140669,0
2,Kmeans,0.236235,0
2,Kmeans,0.088544,0
2,Kmeans,0.194237,0
2,Kmeans,0.057813,0
2,Kmeans,0.289229,1
2,Kmeans,0.115465,1
2,Kmeans,0.089963,1
2,Kmeans,0.222301,0
2,Kmeans,0.218038,1
2,Kmeans,0.019327,1
2,Kmeans,0.175663,0
2,Kmeans,0.171327,0
2,Kmeans,0.077937,1
2,Kmeans,0.220257,1
2,Kmeans,0.153913,1
2,Kmeans,0.214507,1
2,Kmeans,0.128441,1
2,Kmeans,0.225081,1
2,Kmeans,-0.0031,0
2,Kmeans,0.013488,0
2,Kmeans,0.247104,1
2,Kmeans,0.165582,0
2,Kmeans,0.077656,0
2,Kmeans,0.254103,0
2,Kmeans,0.243699,1
2,Kmeans,0.288229,1
2,Kmeans,0.223019,1
2,Kmeans,0.168876,1
2,Kmeans,0.122727,1
2,Kmeans,0.244139,1
2,Kmeans,0.159536,1
2,Kmeans,0.248869,0
2,Kmeans,0.155892,1
2,Kmeans,0.047403,0
2,Kmeans,0.114355,0
2,Kmeans,0.19473,0
2,Kmeans,0.033326,1
2,Kmeans,0.258298,0
2,Kmeans,0.044747,1
2,Kmeans,0.188526,0
2,Kmeans,-0.003768,0
2,Kmeans,0.021981,0
2,Kmeans,0.1218,1
2,Kmeans,0.108464,0
2,Kmeans,0.225666,0
2,Kmeans,0.252576,0
2,Kmeans,0.038472,1
2,Kmeans,-0.002852,0
2,Kmeans,0.105696,0
2,Kmeans,0.021291,0
2,Kmeans,0.090205,0
2,Kmeans,0.20987,0
2,Kmeans,0.05571,1
2,Kmeans,0.115895,0
2,Kmeans,0.118214,1
2,Kmeans,0.153987,1
2,Kmeans,0.295134,1
2,Kmeans,0.097654,1
2,Kmeans,0.063316,1
2,Kmeans,0.19759,1
2,Kmeans,0.16194,1
2,Kmeans,0.171424,0
2,Kmeans,0.131119,1
2,Kmeans,0.207182,1
2,Kmeans,0.2707,1
2,Kmeans,0.053887,0
2,Kmeans,0.02075,1
2,Kmeans,0.214229,1
2,Kmeans,0.052561,1
2,Kmeans,0.259565,1
2,Kmeans,0.291866,1
2,Kmeans,0.227603,1
2,Kmeans,0.113515,0
2,Kmeans,0.32048,1
2,Kmeans,0.252469,1
2,Kmeans,0.214512,1
2,Kmeans,0.215131,0
2,Kmeans,0.269411,1
2,Kmeans,0.15822,0
2,Kmeans,0.263958,0
2,Kmeans,0.23688,1
2,Kmeans,0.09755,1
2,Kmeans,-0.003749,0
2,Kmeans,0.089645,0
2,Kmeans,0.165996,1
2,Kmeans,0.20963,0
2,Kmeans,0.067878,1
2,Kmeans,0.153233,1
2,Kmeans,0.012111,0
2,Kmeans,0.208813,0
2,Kmeans,0.127866,0
2,Kmeans,0.120791,1
2,Kmeans,0.019942,1
2,Kmeans,0.062947,0
2,Kmeans,0.26784,0
2,Kmeans,0.204283,0
2,Kmeans,0.200214,1
2,Kmeans,-0.000962,0
2,Kmeans,0.076162,1
2,Kmeans,0.24953,0
2,Kmeans,0.168557,1
2,Kmeans,0.09766,1
2,Kmeans,0.208873,0
2,Kmeans,0.013891,0
2,Kmeans,0.149908,1
2,Kmeans,0.242055,0
2,Kmeans,0.28048,1
2,Kmeans,0.218103,0
2,Kmeans,0.102043,0
2,Kmeans,0.178551,0
2,Kmeans,0.251211,0
2,Kmeans,0.015654,1
2,Kmeans,0.137502,1
2,Kmeans,0.014256,0
2,Kmeans,0.069614,1
2,Kmeans,0.108267,0
2,Kmeans,0.132505,1
2,Kmeans,0.138478,1
2,Kmeans,0.21508,1
2,Kmeans,0.002802,0
2,Kmeans,0.075191,1
2,Kmeans,0.183809,1
2,Kmeans,0.1487,0
2,Kmeans,0.200604,1
2,Kmeans,0.003623,0
2,Kmeans,0.172476,1
2,Kmeans,0.218127,1
2,Kmeans,0.26151,0
2,Kmeans,0.138309,1
2,Kmeans,0.111624,0
2,Kmeans,0.100955,0
2,Kmeans,0.228937,1
2,Kmeans,0.042573,0
2,Kmeans,0.230983,1
2,Kmeans,0.282867,1
2,Kmeans,0.284023,0
2,Kmeans,0.127587,0
2,Kmeans,0.22733,0
2,Kmeans,0.276002,0
2,Kmeans,0.021297,1
2,Kmeans,0.295548,1
2,Kmeans,0.014977,1
2,Kmeans,0.234176,1
2,Kmeans,0.099405,0
2,Kmeans,0.18688,1
2,Kmeans,0.219658,0
2,Kmeans,0.223449,1
2,Kmeans,0.186782,1
2,Kmeans,0.022665,1
2,Kmeans,0.044665,0
2,Kmeans,0.228742,1
2,Kmeans,0.013568,1
2,Kmeans,0.180148,0
2,Kmeans,0.141914,1
2,Kmeans,0.05295,0
2,Kmeans,0.2646,0
2,Kmeans,0.030658,1
2,Kmeans,0.035099,0
2,Kmeans,0.174561,0
2,Kmeans,0.141508,0
2,Kmeans,0.253251,1
2,Kmeans,0.300835,1
2,Kmeans,0.106379,1
2,Kmeans,0.069953,0
2,Kmeans,0.181155,1
2,Kmeans,0.205901,0
2,Kmeans,0.210548,1
2,Kmeans,0.107821,1
2,Kmeans,0.103419,0
2,Kmeans,0.101925,1
2,Kmeans,0.147055,1
2,Kmeans,0.127756,1
2,Kmeans,0.153667,1
2,Kmeans,0.20855,0
2,Kmeans,0.151352,0
2,Kmeans,0.018575,1
2,Kmeans,0.135855,1
2,Kmeans,0.314277,1
2,Kmeans,0.223223,1
2,Kmeans,0.274772,0
2,Kmeans,0.285591,1
2,Kmeans,0.207913,0
2,Kmeans,0.224085,1
2,Kmeans,0.12843,1
2,Kmeans,0.21688,1
2,Kmeans,0.260118,0
2,Kmeans,0.019441,1
2,Kmeans,0.156716,1
2,Kmeans,0.248534,0
2,Kmeans,0.136441,1
2,Kmeans,0.079901,0
2,Kmeans,0.272722,1
2,Kmeans,0.258323,1
2,Kmeans,0.138785,1
2,Kmeans,0.189615,1
2,Kmeans,0.302573,0
2,Kmeans,0.121114,1
2,Kmeans,0.076352,0
2,Kmeans,0.270768,1
2,Kmeans,0.010498,0
2,Kmeans,0.250022,0
2,Kmeans,0.139202,1
2,Kmeans,0.285715,1
2,Kmeans,0.271167,1
2,Kmeans,0.292374,1
2,Kmeans,0.086983,1
2,Kmeans,0.087438,1
2,Kmeans,0.203255,1
2,Kmeans,0.245533,1
2,Kmeans,0.168763,0
2,Kmeans,0.164241,0
2,Kmeans,0.219819,0
2,Kmeans,0.255847,1
2,Kmeans,0.284042,1
2,Kmeans,0.059554,1
2,Kmeans,0.247667,1
2,Kmeans,0.284022,0
2,Kmeans,0.199527,1
2,Kmeans,0.00557,0
2,Kmeans,0.186432,1
2,Kmeans,0.037901,0
2,Kmeans,0.076925,0
2,Kmeans,0.110651,0
2,Kmeans,0.165034,0
2,Kmeans,0.196563,1
2,Kmeans,0.169096,1
2,Kmeans,0.109172,0
2,Kmeans,0.036116,1
2,Kmeans,0.001563,0
2,Kmeans,0.233027,1
2,Kmeans,0.132757,1
2,Kmeans,0.074089,0
2,Kmeans,0.202611,1
2,Kmeans,0.083979,1
2,Kmeans,0.135812,1
2,Kmeans,0.080847,1
2,Kmeans,0.156099,1
2,Kmeans,0.102843,0
2,Kmeans,0.180189,0
2,Kmeans,0.234155,0
2,Kmeans,0.207513,1
2,Kmeans,0.272195,0
2,Kmeans,-0.008919,0
2,Kmeans,0.277252,0
2,Kmeans,0.260206,0
2,Kmeans,-0.004636,0
2,Kmeans,0.184551,1
2,Kmeans,0.273732,1
2,Kmeans,0.241116,0
2,Kmeans,0.100588,1
2,Kmeans,0.247726,0
2,Kmeans,0.005259,0
2,Kmeans,0.331588,1
2,Kmeans,0.067424,1
2,Kmeans,0.201391,1
2,Kmeans,0.063029,1
2,Kmeans,0.189165,0
2,Kmeans,0.223579,0
2,Kmeans,0.130986,1
2,Kmeans,0.149351,1
2,Kmeans,0.169864,0
2,Kmeans,0.213007,0
2,Kmeans,0.232574,1
2,Kmeans,0.006668,0
2,Kmeans,0.151195,0
2,Kmeans,0.142717,0
2,Kmeans,0.091868,1
2,Kmeans,0.164769,0
2,Kmeans,0.014755,1
2,Kmeans,0.135396,0
2,Kmeans,0.129695,0
2,Kmeans,0.076068,1
2,Kmeans,0.294401,0
2,Kmeans,0.209262,1
2,Kmeans,0.197388,1
2,Kmeans,0.274692,0
2,Kmeans,0.137082,1
2,Kmeans,0.15343,1
2,Kmeans,0.147586,1
2,Kmeans,0.182077,1
2,Kmeans,0.19468,1
2,Kmeans,0.241491,1
2,Kmeans,0.303831,1
2,Kmeans,0.284876,1
2,Kmeans,0.262906,0
2,Kmeans,0.247776,1
2,Kmeans,0.217257,1
2,Kmeans,0.146869,1
2,Kmeans,0.127619,0
2,Kmeans,0.184893,0
2,Kmeans,0.083775,1
2,Kmeans,0.179262,0
2,Kmeans,0.152481,1
2,Kmeans,0.046462,1
2,Kmeans,0.120891,0
2,Kmeans,0.115867,1
2,Kmeans,0.014413,1
2,Kmeans,0.231144,0
2,Kmeans,0.267797,1
2,Kmeans,0.172301,1
2,Kmeans,0.142169,0
2,Kmeans,0.173393,1
2,Kmeans,0.037266,1
2,Kmeans,0.049007,0
2,Kmeans,0.11492,1
2,Kmeans,0.127332,1
2,Kmeans,0.128079,1
2,Kmeans,0.108898,1
2,Kmeans,0.101613,1
2,Kmeans,0.054139,1
2,Kmeans,0.017312,0
2,Kmeans,0.128817,0
2,Kmeans,0.083737,0
2,Kmeans,0.14927,0
2,Kmeans,0.117624,1
2,Kmeans,0.209032,1
2,Kmeans,0.072886,1
2,Kmeans,0.174035,0
2,Kmeans,0.281096,0
2,Kmeans,0.050726,0
2,Kmeans,0.209975,0
2,Kmeans,0.207547,1
2,Kmeans,0.224323,0
2,Kmeans,0.294599,0
2,Kmeans,0.049206,0
2,Kmeans,0.325237,1
2,Kmeans,0.162204,1
2,Kmeans,0.052097,0
2,Kmeans,0.254694,0
2,Kmeans,0.166375,0
2,Kmeans,0.03478,0
2,Kmeans,0.291733,0
2,Kmeans,0.13835,1
2,Kmeans,0.032684,1
2,Kmeans,0.100427,1
2,Kmeans,0.218632,0
2,Kmeans,0.165872,0
2,Kmeans,0.211086,0
2,Kmeans,0.264854,1
2,Kmeans,0.251372,0
2,Kmeans,0.071126,1
2,Kmeans,0.177183,1
2,Kmeans,0.116666,1
2,Kmeans,0.068952,1
2,Kmeans,0.165953,1
2,Kmeans,0.169794,1
2,Kmeans,0.050663,1
2,Kmeans,0.130002,0
2,Kmeans,0.165323,0
2,Kmeans,0.256915,0
2,Kmeans,0.170347,1
2,Kmeans,0.000165,0
2,Kmeans,0.052804,1
2,Kmeans,0.047295,0
2,Kmeans,0.05167,1
2,Kmeans,0.037039,0
2,Kmeans,0.161595,0
2,Kmeans,0.234958,1
2,Kmeans,0.280377,1
2,Kmeans,0.03125,0
2,Kmeans,0.24672,1
2,Kmeans,0.053748,1
2,Kmeans,0.023639,1
2,Kmeans,0.196593,0
2,Kmeans,0.18947,1
2,Kmeans,0.075393,0
2,Kmeans,0.171174,0
2,Kmeans,0.238854,1
2,Kmeans,0.105839,0
2,Kmeans,0.023869,1
2,Kmeans,0.045494,0
2,Kmeans,0.036938,1
2,Kmeans,0.301437,0
2,Kmeans,0.182494,1
2,Kmeans,0.11559,1
2,Kmeans,0.222789,0
2,Kmeans,0.197095,1
2,Kmeans,0.153942,1
2,Kmeans,0.265139,0
2,Kmeans,0.092817,0
2,Kmeans,0.113911,0
2,Kmeans,0.060045,0
2,Kmeans,0.123619,0
2,Kmeans,0.26038,0
2,Kmeans,0.192204,1
2,Kmeans,0.09137,0
2,Kmeans,0.257168,0
2,Kmeans,0.094811,0
2,Kmeans,0.030763,1
2,Kmeans,0.067544,0
2,Kmeans,0.176124,1
2,Kmeans,0.149614,0
2,Kmeans,0.222847,0
2,Kmeans,0.123826,1
2,Kmeans,0.113152,1
2,Kmeans,0.135027,1
2,Kmeans,0.001586,0
2,Kmeans,0.108602,1
2,Kmeans,0.142044,0
2,Kmeans,0.179328,0
2,Kmeans,0.023027,0
2,Kmeans,0.032483,0
2,Kmeans,0.182381,0
2,Kmeans,0.153293,1
2,Kmeans,0.279091,1
2,Kmeans,0.049533,0
2,Kmeans,0.040927,1
2,Kmeans,0.257882,0
2,Kmeans,0.116999,1
2,Kmeans,0.034913,0
2,Kmeans,0.06813,0
2,Kmeans,0.060286,1
2,Kmeans,0.310389,1
2,Kmeans,0.036501,1
2,Kmeans,0.010706,0
2,Kmeans,0.197583,0
2,Kmeans,0.101614,0
2,Kmeans,0.191656,1
2,Kmeans,0.260051,0
2,Kmeans,0.10344,0
2,Kmeans,0.296989,1
2,Kmeans,0.067972,1
2,Kmeans,0.048789,1
2,Kmeans,-0.010108,0
2,Kmeans,0.111834,1
2,Kmeans,0.220697,0
2,Kmeans,0.204712,1
2,Kmeans,0.068913,0
2,Kmeans,0.060105,1
2,Kmeans,0.219654,0
2,Kmeans,0.083828,1
2,Kmeans,0.1902,1
2,Kmeans,0.184437,1
2,Kmeans,0.073309,0
2,Kmeans,0.284796,0
2,Kmeans,0.161233,1
2,Kmeans,0.281281,0
2,Kmeans,0.111859,1
2,Kmeans,0.181533,1
2,Kmeans,0.064254,1
2,Kmeans,0.153321,1
2,Kmeans,0.134141,0
2,Kmeans,0.073342,0
2,Kmeans,0.250543,0
2,Kmeans,0.04143,1
2,Kmeans,0.281568,0
2,Kmeans,0.202823,0
2,Kmeans,0.184181,1
2,Kmeans,0.036406,1
2,Kmeans,0.161685,0
2,Kmeans,0.230277,0
2,Kmeans,0.214717,1
2,Kmeans,0.037472,1
2,Kmeans,0.132194,0
2,Kmeans,0.019755,1
2,Kmeans,0.23671,1
2,Kmeans,0.052402,0
2,Kmeans,0.023211,0
2,Kmeans,0.137119,1
2,Kmeans,0.15329,0
2,Kmeans,0.137585,0
2,Kmeans,0.005792,0
2,Kmeans,0.077691,1
2,Kmeans,0.20677,0
