,x,y,target
0,8.724555969238281,32.07796096801758,1.0
1,5.273871898651123,-14.964736938476562,-1.0
2,-16.27125358581543,18.088817596435547,-1.0
3,18.025625228881836,37.768192291259766,-1.0
4,12.290611267089844,-28.37999153137207,-1.0
5,22.31534194946289,-28.457399368286133,1.0
6,14.469985961914062,42.652488708496094,1.0
7,21.815519332885742,35.56492614746094,1.0
8,5.900550842285156,33.4803466796875,1.0
9,0.542920708656311,-9.72109317779541,-1.0
10,-1.540857195854187,43.34202575683594,1.0
11,-22.905771255493164,-0.620128333568573,-1.0
12,1.5200188159942627,-45.93867492675781,-1.0
13,-0.944820761680603,-46.311119079589844,-1.0
14,1.3027092218399048,-43.52699279785156,-1.0
15,-1.705276370048523,-17.056110382080078,-1.0
16,5.813031196594238,-27.575525283813477,-1.0
17,-17.42908477783203,13.259800910949707,-1.0
18,1.0049958229064941,-18.95496368408203,-1.0
19,-14.724845886230469,26.236833572387695,-1.0
20,-3.029719352722168,-12.708356857299805,-1.0
21,4.249080181121826,36.6812629699707,1.0
22,10.920391082763672,-3.592109441757202,1.0
23,13.962841987609863,-31.032968521118164,1.0
24,13.635832786560059,-8.24000358581543,1.0
25,-10.69880199432373,-15.599950790405273,-1.0
26,-3.5811245441436768,-29.19183921813965,1.0
27,-5.288601875305176,11.735001564025879,-1.0
28,-17.317060470581055,-15.112704277038574,1.0
29,-7.226850986480713,7.451645851135254,-1.0
30,-13.566939353942871,8.337577819824219,-1.0
31,8.477855682373047,36.938209533691406,-1.0
32,-18.340091705322266,-38.133155822753906,1.0
33,-20.530336380004883,-18.404224395751953,1.0
34,-6.8874993324279785,9.836434364318848,-1.0
35,-12.767951965332031,6.63126802444458,-1.0
36,7.729715824127197,-16.96001625061035,-1.0
37,11.628280639648438,-23.131837844848633,-1.0
38,2.980861186981201,13.115580558776855,-1.0
39,-14.866313934326172,-11.222868919372559,1.0
40,20.47077751159668,-22.8902587890625,1.0
41,-12.855955123901367,16.330354690551758,1.0
42,-9.363932609558105,27.599838256835938,1.0
43,-10.458944320678711,-1.2282031774520874,1.0
44,14.615391731262207,-24.218177795410156,-1.0
45,-18.912872314453125,15.776115417480469,-1.0
46,-11.370258331298828,-39.85435485839844,1.0
47,-23.103713989257812,-41.24277114868164,-1.0
48,7.306641101837158,-15.976204872131348,-1.0
49,-20.22697639465332,2.902047634124756,-1.0
50,-0.7132654190063477,-15.282530784606934,-1.0
51,10.485759735107422,1.0048162937164307,-1.0
52,17.8174991607666,15.136519432067871,1.0
53,-1.4700642824172974,9.280659675598145,-1.0
54,3.3645853996276855,6.852589130401611,-1.0
55,17.839168548583984,-25.03980255126953,-1.0
56,-17.592012405395508,19.065940856933594,-1.0
57,-8.439383506774902,-6.698905944824219,-1.0
58,15.480691909790039,-33.00606155395508,1.0
59,12.025176048278809,-15.33515739440918,-1.0
60,-6.070224761962891,-9.218647003173828,-1.0
61,8.65634822845459,35.681392669677734,1.0
62,-19.048391342163086,20.114206314086914,-1.0
63,-12.66100788116455,26.80734634399414,1.0
64,-16.843719482421875,6.978114604949951,-1.0
65,1.5086196660995483,39.313236236572266,1.0
66,-8.23669147491455,8.498028755187988,-1.0
67,6.148487567901611,-22.92368507385254,-1.0
68,8.849164962768555,14.04687786102295,1.0
69,6.41320276260376,-3.755140781402588,1.0
70,1.739902377128601,-44.09767532348633,-1.0
71,-12.153148651123047,-25.115224838256836,-1.0
72,-11.96904182434082,26.679046630859375,1.0
73,4.149129867553711,33.69956588745117,1.0
74,-12.347497940063477,22.862062454223633,1.0
75,-6.819855213165283,19.978408813476562,1.0
76,-2.2534968852996826,2.3794126510620117,1.0
77,-3.6206538677215576,16.162609100341797,1.0
78,-11.436772346496582,21.075498580932617,1.0
79,13.456559181213379,-20.35737419128418,1.0
80,-7.677250862121582,40.41104507446289,-1.0
81,3.33231782913208,-5.850489616394043,1.0
82,8.737656593322754,-40.97162628173828,1.0
83,-22.238155364990234,-37.68632125854492,1.0
84,21.863210678100586,31.06743621826172,-1.0
85,-4.510922908782959,-35.59466552734375,-1.0
86,-8.9406099319458,41.10121154785156,1.0
87,-14.840731620788574,-37.63698196411133,1.0
88,6.577280044555664,-25.267135620117188,-1.0
89,3.2501885890960693,-25.552146911621094,-1.0
90,-19.45989227294922,9.077545166015625,1.0
91,14.27460765838623,-10.160788536071777,-1.0
92,-13.86331844329834,-26.482318878173828,-1.0
93,-13.239771842956543,-41.97509765625,1.0
94,2.7895731925964355,2.8692028522491455,-1.0
95,-6.217355251312256,-25.225658416748047,-1.0
96,4.6664509773254395,-9.311302185058594,1.0
97,2.1980135440826416,-0.06476932764053345,1.0
98,-2.853192090988159,-31.540929794311523,1.0
99,10.02967357635498,-27.296117782592773,-1.0
100,-14.77564525604248,5.269265174865723,1.0
101,-13.29083251953125,-17.589290618896484,-1.0
102,-13.242918968200684,15.241813659667969,1.0
103,-1.8860448598861694,43.99155044555664,-1.0
104,14.829608917236328,15.938844680786133,1.0
105,20.240747451782227,34.71171188354492,-1.0
106,-9.7317533493042,18.344892501831055,1.0
107,18.277904510498047,32.83060073852539,-1.0
108,-1.1819026470184326,49.864227294921875,1.0
109,-19.050704956054688,-25.8865966796875,-1.0
110,18.527219772338867,17.687349319458008,1.0
111,-2.2321393489837646,36.506107330322266,1.0
112,12.95099925994873,38.35082244873047,-1.0
113,-0.7541205883026123,-25.838294982910156,1.0
114,25.27058219909668,30.829345703125,-1.0
