k,type,score,label
2,Kmeans,0.265564,0
2,Kmeans,0.568877,0
2,Kmeans,0.334022,0
2,Kmeans,0.425376,0
2,Kmeans,0.468503,0
2,Kmeans,0.406723,0
2,Kmeans,0.537744,0
2,Kmeans,0.478451,0
2,Kmeans,0.517762,0
2,Kmeans,0.342151,0
2,Kmeans,0.498637,0
2,Kmeans,0.490468,0
2,Kmeans,0.552444,0
2,Kmeans,0.502406,0
2,Kmeans,0.483333,0
2,Kmeans,0.535317,0
2,Kmeans,0.497057,0
2,Kmeans,0.06187,0
2,Kmeans,0.447624,0
2,Kmeans,0.537519,0
2,Kmeans,0.555592,0
2,Kmeans,0.519657,0
2,Kmeans,0.578609,0
2,Kmeans,0.558621,0
2,Kmeans,0.467866,0
2,Kmeans,-0.297835,1
2,Kmeans,0.546305,0
2,Kmeans,0.434948,0
2,Kmeans,0.481008,0
2,Kmeans,0.500748,0
2,Kmeans,0.490686,0
2,Kmeans,0.55842,0
2,Kmeans,0.541465,0
2,Kmeans,0.218694,0
2,Kmeans,0.298894,0
2,Kmeans,0.532046,0
2,Kmeans,0.48696,0
2,Kmeans,0.465104,0
2,Kmeans,0.534066,0
2,Kmeans,-0.360694,1
2,Kmeans,0.139572,0
2,Kmeans,0.554297,0
2,Kmeans,-0.066239,1
2,Kmeans,0.49725,0
2,Kmeans,0.561941,0
2,Kmeans,0.554065,0
2,Kmeans,0.490859,0
2,Kmeans,-0.392063,1
2,Kmeans,0.459198,0
2,Kmeans,0.55046,0
2,Kmeans,0.503792,0
2,Kmeans,0.494447,0
2,Kmeans,0.478255,0
2,Kmeans,0.563838,0
2,Kmeans,0.487713,0
2,Kmeans,0.554445,0
2,Kmeans,0.508353,0
2,Kmeans,0.471808,0
2,Kmeans,0.385566,0
2,Kmeans,0.528167,0
2,Kmeans,0.551949,0
2,Kmeans,0.459288,0
2,Kmeans,0.38634,0
2,Kmeans,0.382868,0
2,Kmeans,0.564295,0
2,Kmeans,0.568801,0
2,Kmeans,0.570462,0
2,Kmeans,0.497076,0
2,Kmeans,0.558296,0
2,Kmeans,0.536817,0
2,Kmeans,0.500045,0
2,Kmeans,0.516511,0
2,Kmeans,0.492024,0
2,Kmeans,0.572201,0
2,Kmeans,0.437811,0
2,Kmeans,0.558259,0
2,Kmeans,0.551005,0
2,Kmeans,0.519162,0
2,Kmeans,0.478765,0
2,Kmeans,0.507951,0
2,Kmeans,0.524167,0
2,Kmeans,0.490729,0
2,Kmeans,0.510473,0
2,Kmeans,0.49737,0
2,Kmeans,0.54462,0
2,Kmeans,0.528751,0
2,Kmeans,0.553343,0
2,Kmeans,0.373141,0
2,Kmeans,0.573794,0
2,Kmeans,0.123212,0
2,Kmeans,0.50196,0
2,Kmeans,0.463791,0
2,Kmeans,0.558031,0
2,Kmeans,0.379392,0
2,Kmeans,0.552416,0
2,Kmeans,0.563569,0
2,Kmeans,0.51747,0
2,Kmeans,0.56261,0
2,Kmeans,0.525761,0
2,Kmeans,0.482934,0
2,Kmeans,0.504179,0
2,Kmeans,0.566418,0
2,Kmeans,-0.366955,1
2,Kmeans,0.540854,0
2,Kmeans,0.561713,0
2,Kmeans,0.449427,0
2,Kmeans,0.52541,0
2,Kmeans,0.538993,0
2,Kmeans,0.457795,0
2,Kmeans,0.570888,0
2,Kmeans,0.481864,0
2,Kmeans,0.383424,0
2,Kmeans,0.494531,0
2,Kmeans,0.262001,0
2,Kmeans,0.515153,0
2,Kmeans,0.474126,0
2,Kmeans,0.549749,0
2,Kmeans,0.56304,0
2,Kmeans,0.456693,0
