,x,y,target
0,-8.626988410949707,-0.37374916672706604,1.0
1,-3.8752918243408203,-4.871607780456543,-1.0
2,-8.10178279876709,-0.1173146516084671,1.0
3,-16.500774383544922,4.8091535568237305,1.0
4,13.285090446472168,7.704643726348877,1.0
5,19.863109588623047,-2.240732192993164,-1.0
6,10.166604042053223,-22.243494033813477,1.0
7,-17.03108787536621,-22.80396842956543,1.0
8,-7.925535202026367,-6.5955376625061035,1.0
9,10.935905456542969,10.991884231567383,1.0
10,-2.3016998767852783,-2.0032176971435547,1.0
11,-17.317567825317383,3.3088042736053467,1.0
12,-0.15882422029972076,-4.477941036224365,-1.0
13,6.303675174713135,-6.216591835021973,1.0
14,8.126654624938965,2.967529058456421,-1.0
15,-2.406644821166992,2.456104040145874,-1.0
16,15.17435359954834,9.314047813415527,1.0
17,-12.130325317382812,15.553570747375488,-1.0
18,-13.7301025390625,-8.32298755645752,1.0
19,11.54882526397705,7.965106964111328,-1.0
20,-0.23301297426223755,-13.215167045593262,-1.0
21,-1.5040457248687744,8.479186058044434,1.0
22,7.7742228507995605,-6.406739234924316,-1.0
23,1.5811359882354736,-0.8521153330802917,1.0
24,-17.820865631103516,13.79430103302002,1.0
25,-9.634490013122559,13.681390762329102,1.0
26,15.82082748413086,-7.428150653839111,-1.0
27,-1.9838773012161255,10.330273628234863,-1.0
28,-8.410727500915527,-17.443748474121094,-1.0
29,-11.229592323303223,2.3399362564086914,-1.0
30,17.770355224609375,7.480002403259277,1.0
31,-17.481060028076172,-8.558271408081055,1.0
32,-8.622687339782715,-8.674659729003906,-1.0
33,12.964825630187988,13.484063148498535,1.0
34,5.651849746704102,13.490325927734375,-1.0
35,15.407546043395996,8.595099449157715,-1.0
36,-16.233362197875977,10.138710021972656,1.0
37,-7.404869079589844,-19.737323760986328,1.0
38,-22.23621368408203,13.751537322998047,-1.0
39,4.149147987365723,4.921603679656982,-1.0
40,3.4673845767974854,-10.232096672058105,1.0
41,-8.656167030334473,5.033652305603027,1.0
42,-1.300883412361145,12.072379112243652,-1.0
43,-11.095283508300781,-23.590688705444336,-1.0
44,-14.864012718200684,12.539563179016113,1.0
45,-4.687459945678711,-1.3548897504806519,1.0
46,11.468244552612305,1.7179404497146606,1.0
47,-10.21349811553955,9.647472381591797,-1.0
48,14.460261344909668,-13.067978858947754,-1.0
49,2.0614490509033203,-14.416884422302246,-1.0
50,11.263944625854492,0.9696444869041443,1.0
51,-3.2454161643981934,-2.9257097244262695,-1.0
52,-0.2121579349040985,3.891855001449585,1.0
53,13.679832458496094,17.055389404296875,-1.0
54,-12.88522720336914,-14.587833404541016,1.0
55,9.578667640686035,-17.49434471130371,-1.0
56,-14.078418731689453,15.405868530273438,1.0
57,-7.381013870239258,11.061895370483398,1.0
58,9.644043922424316,-24.121292114257812,1.0
59,-14.848258018493652,-13.193428993225098,1.0
60,-24.672405242919922,9.208661079406738,-1.0
61,-0.7540175318717957,13.978090286254883,1.0
62,12.660550117492676,-13.498641967773438,-1.0
63,2.624203681945801,-15.912528038024902,1.0
64,-4.0646891593933105,14.847783088684082,1.0
65,-17.04759407043457,-4.977715969085693,1.0
66,10.730713844299316,-12.458250045776367,1.0
67,-21.433591842651367,7.700106143951416,-1.0
68,-12.11665153503418,-10.132680892944336,1.0
69,21.04668617248535,17.706180572509766,-1.0
70,4.0043768882751465,-9.951888084411621,-1.0
71,7.253737926483154,-8.278038024902344,-1.0
72,-0.6465039253234863,-19.42340850830078,-1.0
73,15.658671379089355,-18.367074966430664,-1.0
74,12.314342498779297,-5.610620975494385,1.0
75,10.614361763000488,5.451874256134033,1.0
76,-5.879899024963379,-13.483418464660645,-1.0
77,-0.8094480633735657,7.911265850067139,-1.0
78,7.278310298919678,23.046232223510742,-1.0
79,-1.2299543619155884,15.667830467224121,1.0
80,9.044858932495117,-5.580219268798828,-1.0
81,18.745193481445312,-4.037480354309082,-1.0
82,3.687976360321045,11.1193208694458,1.0
83,-11.987513542175293,10.970388412475586,1.0
84,-8.587416648864746,1.375187635421753,1.0
85,-10.310956001281738,12.31601619720459,-1.0
86,-5.919724941253662,11.852925300598145,-1.0
87,6.836608409881592,6.209055423736572,-1.0
88,-8.878203392028809,-21.576766967773438,1.0
89,-0.16867366433143616,-7.422940731048584,-1.0
