0,0.021043905971863643
1,0.01516541570836965
2,0.014098202660370075
3,0.011428345587395937
4,0.010045787766129986
5,0.009601352364505072
6,0.008756524642406041
7,0.008432699434402946
8,0.008409415176127755
9,0.008248429585862346
10,0.007306458740748059
11,0.006700464808534912
12,0.006176832914051633
13,0.006171578740287966
14,0.005566509317597223
15,0.005513612218192686
16,0.005289808757217273
17,0.005275240523426673
18,0.003959017464702604
19,0.0032525520977708246
20,0.0030691706109836287
21,0.003050842555800949
22,0.0030403858511143505
23,0.0030222734017968855
24,0.002963491173662631
25,0.0029623085608719317
26,0.0028901391277237187
27,0.002884646907160686
28,0.0028471142958521687
29,0.002821472138070998
30,0.0027974698791000535
31,0.0027886701189270505
32,0.0027749519204351486
33,0.002771391413604077
34,0.002755271936792677
35,0.002743182636962267
36,0.0027009679782261002
37,0.0026894810374536275
38,0.002642347937550519
39,0.0026394820076995435
40,0.0026242111804287206
41,0.002602945470561855
42,0.0025962008279243644
43,0.0025874312446313367
44,0.002581104605377713
45,0.002554755339354522
46,0.002542811406975698
47,0.0025410757714790294
48,0.0025295692425499282
49,0.0025226381354782257
50,0.0025157965893675767
51,0.002499578325319961
52,0.0024936625405702064
53,0.0024840024783809663
54,0.002461325166534028
55,0.002444583383174475
56,0.0024429786428537235
57,0.0024407937895123384
58,0.0024386899361385655
59,0.0024269524435756766
60,0.002425790743179601
61,0.00242133169223505
62,0.002405642534751743
63,0.0023996006070816415
64,0.0023991594676956193
65,0.0023970855809733378
66,0.002393404712186346
67,0.002393138489354563
68,0.0023926291127057335
69,0.002385136604877881
70,0.0023790922428279663
71,0.0023770812854381567
72,0.0023709613254721627
73,0.0023667910208718564
74,0.002363002797692022
75,0.0023479103710908967
76,0.002323219983312774
77,0.00231703750700037
78,0.002294955655674147
79,0.0022804418122859336
80,0.002277183641586003
81,0.002276362900957734
82,0.0022741353795610523
83,0.002272742690420332
84,0.0022717485459868153
85,0.002266990927656157
86,0.002266159739950197
87,0.002263693932867227
88,0.0022630298973388245
89,0.002260470676560561
90,0.0022568578212719148
91,0.0022553159295331878
92,0.002254337432824265
93,0.0022500556778915068
94,0.002238789006420262
95,0.002237683801493896
96,0.002237308081274407
97,0.0022372334982410265
98,0.0022360928062305024
99,0.00222707802819781
100,0.002226307313017527
101,0.002225363768884317
102,0.0022240729412844524
103,0.0022218335060359275
104,0.0022190109878968663
105,0.002207143335219595
106,0.0022042613619268963
107,0.0021905530921407655
108,0.0021891850761080744
109,0.0021789537514559
110,0.0021770106535966087
111,0.002174738409438357
112,0.0021696362321389925
113,0.0021690224804103734
114,0.002164170801129962
115,0.0021519476816112227
116,0.0021503650792892037
117,0.0021431997478680385
118,0.0021364308182124426
119,0.0021284336647542446
120,0.002127210345792595
121,0.002123921784595038
122,0.0021138878697052254
123,0.0021094740069660385
124,0.002100585654319796
125,0.002100437580134548
126,0.0020945431231156534
127,0.002094249014920663
128,0.0020866722654236942
129,0.0020823983282446225
130,0.0020733573293928173
131,0.002069876562015281
132,0.0020698200114440636
133,0.002065132171412634
134,0.002057620745366166
135,0.0020465055449642522
136,0.002046504806147055
137,0.002043133156482291
138,0.0020362537843083926
139,0.0020311580124531426
140,0.0020269324339126124
141,0.0020254011081680674
142,0.0020202687471284424
143,0.0020202041061090975
144,0.002019301726846351
145,0.002011712185058328
146,0.0020098174441009714
147,0.002004992847527486
148,0.0020044407356258507
149,0.0020023564602202164
150,0.002001363020147098
151,0.002000859802270764
152,0.0020000305192762282
153,0.001998322900680128
154,0.0019943860772373397
155,0.0019906535739576976
156,0.0019840089679337364
157,0.001977223578319708
158,0.0019771573682253896
159,0.001973820485640808
160,0.00196948779190608
161,0.0019670842117790895
162,0.001966670100424592
163,0.0019643165517207414
164,0.0019638115309176386
165,0.0019635678450547938
166,0.001959408301865791
167,0.001958705515289602
168,0.001958386192457851
169,0.001958365404711575
170,0.001957120890335958
171,0.0019560920919315496
172,0.001953770458270923
173,0.0019490850133364762
174,0.0019480786391781377
175,0.0019470674178903918
176,0.0019416967760850143
177,0.0019408814636941458
178,0.0019403150256929861
179,0.0019357033189836585
180,0.0019328847512093512
181,0.0019316689691536535
182,0.0019218110293195748
183,0.001920821235761454
184,0.0019192232218220892
185,0.0019184519241142262
186,0.0019165086669602747
187,0.0019136389228112804
188,0.0019024090806556962
189,0.0019003275440684477
190,0.0019001761579522803
191,0.001892624668475228
192,0.001890877685543307
193,0.0018903041528643666
194,0.00188883454621967
195,0.0018862501411227514
196,0.0018857389333087674
197,0.0018856803591785916
198,0.0018851342630584098
199,0.0018796674923159276
200,0.0018789077321795203
201,0.001875814774379772
202,0.0018649394570862481
203,0.0018644617496770624
204,0.0018619848937324387
205,0.0018585886878349101
206,0.0018508689404716733
207,0.0018468153316228183
208,0.0018453861541075488
209,0.0018400070207117566
210,0.0018315756038529863
211,0.0018241398194986324
212,0.0018234984877943381
213,0.0018224931606207443
