k,type,score,label
2,Kmeans,0.111133,0
2,Kmeans,0.209723,0
2,Kmeans,0.010765,1
2,Kmeans,0.129492,0
2,Kmeans,0.074018,0
2,Kmeans,0.04872,1
2,Kmeans,0.101347,1
2,Kmeans,0.096723,0
2,Kmeans,0.15811,1
2,Kmeans,0.065862,0
2,Kmeans,0.067825,0
2,Kmeans,0.148663,0
2,Kmeans,0.121136,0
2,Kmeans,0.110496,0
2,Kmeans,0.007708,1
2,Kmeans,0.159672,0
2,Kmeans,0.035246,0
2,Kmeans,-0.004452,1
2,Kmeans,-0.027394,1
2,Kmeans,0.128865,0
2,Kmeans,0.135369,0
2,Kmeans,0.191504,0
2,Kmeans,0.00029,1
2,Kmeans,0.117228,0
2,Kmeans,0.121026,0
2,Kmeans,0.030375,0
2,Kmeans,0.093773,0
2,Kmeans,0.163984,0
2,Kmeans,-0.004548,1
2,Kmeans,0.145615,0
2,Kmeans,0.067041,0
2,Kmeans,0.135565,0
2,Kmeans,0.129584,1
2,Kmeans,0.018608,0
2,Kmeans,0.132009,0
2,Kmeans,0.059751,1
2,Kmeans,0.192649,0
2,Kmeans,0.077034,1
2,Kmeans,0.072926,1
2,Kmeans,0.120769,0
2,Kmeans,0.045952,1
2,Kmeans,-0.003085,1
2,Kmeans,0.08356,1
2,Kmeans,0.164172,0
2,Kmeans,0.085463,0
2,Kmeans,0.058634,0
2,Kmeans,0.005566,1
2,Kmeans,0.026318,0
2,Kmeans,0.058307,1
2,Kmeans,0.110686,0
2,Kmeans,0.05485,0
2,Kmeans,0.104385,1
2,Kmeans,0.100015,1
2,Kmeans,0.071684,0
2,Kmeans,0.015115,1
2,Kmeans,0.091177,1
2,Kmeans,0.118214,0
2,Kmeans,0.099465,0
2,Kmeans,0.111027,1
2,Kmeans,0.178349,0
2,Kmeans,0.01969,1
2,Kmeans,0.185828,0
2,Kmeans,0.089829,1
2,Kmeans,-0.008436,1
2,Kmeans,-0.03515,1
2,Kmeans,0.133033,0
2,Kmeans,0.116932,1
2,Kmeans,0.183904,0
2,Kmeans,0.042319,0
2,Kmeans,0.147486,0
2,Kmeans,0.032713,0
2,Kmeans,0.03601,0
2,Kmeans,0.19053,0
2,Kmeans,0.181493,0
2,Kmeans,0.019906,0
2,Kmeans,0.108651,0
2,Kmeans,0.099882,0
2,Kmeans,0.035817,1
2,Kmeans,5.4e-05,1
2,Kmeans,0.013015,1
2,Kmeans,0.057243,1
2,Kmeans,0.135907,0
2,Kmeans,0.12783,0
2,Kmeans,0.115669,0
2,Kmeans,-0.009554,1
2,Kmeans,0.174101,0
2,Kmeans,0.095642,0
2,Kmeans,0.125045,0
2,Kmeans,0.124078,0
2,Kmeans,0.167097,0
2,Kmeans,0.035062,0
2,Kmeans,0.089689,1
2,Kmeans,-0.013268,1
2,Kmeans,0.126144,0
2,Kmeans,0.113523,0
2,Kmeans,0.192081,0
2,Kmeans,0.099359,0
2,Kmeans,0.015599,1
2,Kmeans,-0.021559,1
2,Kmeans,0.028904,1
2,Kmeans,0.075019,0
2,Kmeans,0.114034,0
2,Kmeans,0.078838,0
2,Kmeans,0.063035,0
2,Kmeans,0.179166,0
2,Kmeans,0.126021,0
2,Kmeans,0.134602,0
2,Kmeans,0.185077,0
2,Kmeans,0.103692,0
2,Kmeans,0.079647,1
2,Kmeans,0.19138,0
2,Kmeans,0.196132,0
2,Kmeans,0.155821,0
2,Kmeans,0.129318,0
2,Kmeans,0.191633,0
2,Kmeans,0.125243,0
2,Kmeans,0.08939,1
2,Kmeans,0.107901,1
