,x,y,target
0,-8.604185104370117,-26.03643226623535,1.0
1,-22.20174789428711,-23.11725425720215,-1.0
2,-21.293325424194336,-27.393733978271484,-1.0
3,13.117536544799805,3.3259427547454834,-1.0
4,-22.026092529296875,-7.779436111450195,-1.0
5,4.0600266456604,22.9992733001709,1.0
6,-9.800395011901855,0.6863972544670105,1.0
7,-27.6875057220459,1.9639191627502441,1.0
8,23.84653091430664,14.8539400100708,1.0
9,-5.632500648498535,-10.068147659301758,-1.0
10,-10.941243171691895,-7.494544982910156,1.0
11,-5.799600601196289,6.224942684173584,-1.0
12,23.654882431030273,0.7121588587760925,-1.0
13,-7.467827796936035,8.613842010498047,-1.0
14,31.42034339904785,-4.997473239898682,-1.0
15,23.997608184814453,-13.469850540161133,-1.0
16,-18.430875778198242,-7.061239719390869,-1.0
17,19.99386215209961,21.58924102783203,-1.0
18,18.05898094177246,2.4631550312042236,-1.0
19,-25.075895309448242,7.0143585205078125,-1.0
20,-21.753435134887695,3.3531126976013184,-1.0
21,-17.95425033569336,-4.052890777587891,1.0
22,24.083904266357422,-13.724266052246094,1.0
23,24.406761169433594,19.900936126708984,1.0
24,10.769250869750977,24.71224594116211,1.0
25,6.531701564788818,3.247809886932373,-1.0
26,-17.017658233642578,2.387155294418335,1.0
27,-28.075855255126953,-14.996050834655762,-1.0
28,-25.520503997802734,-14.028238296508789,1.0
29,5.1254072189331055,1.7144590616226196,-1.0
30,29.486539840698242,14.207304000854492,-1.0
31,-8.483412742614746,8.82373046875,-1.0
32,8.098233222961426,6.537652492523193,1.0
33,1.9217582941055298,24.53661346435547,1.0
34,9.755016326904297,29.207660675048828,-1.0
35,-25.317975997924805,6.36697244644165,-1.0
36,-12.523995399475098,20.641719818115234,-1.0
37,-14.940778732299805,5.710727691650391,-1.0
38,-25.68457794189453,-1.3927359580993652,-1.0
39,10.294947624206543,25.834196090698242,1.0
40,-9.827330589294434,18.425119400024414,1.0
41,19.756690979003906,-2.827488899230957,1.0
42,-3.1915106773376465,-0.9832344651222229,1.0
43,-9.654217720031738,-3.772331953048706,1.0
44,-3.2455971240997314,-11.815347671508789,-1.0
