,x,y,target
0,-6.218524932861328,-16.36493492126465,0.0
1,-29.304847717285156,-43.56098937988281,1.0
2,58.88290023803711,16.891897201538086,0.0
3,-33.61878967285156,-13.168731689453125,1.0
4,35.086524963378906,25.66219139099121,1.0
5,10.76008129119873,-56.329315185546875,0.0
6,5.308870792388916,35.91774368286133,0.0
7,43.92543411254883,7.28926420211792,0.0
8,39.096824645996094,6.548811435699463,0.0
9,-25.18950080871582,-1.8708276748657227,0.0
10,46.81081771850586,-3.4928784370422363,0.0
11,12.681761741638184,27.491243362426758,0.0
12,51.149967193603516,18.096694946289062,0.0
13,40.78600311279297,-4.988071441650391,0.0
14,3.983802556991577,-30.37438201904297,0.0
15,19.58906364440918,-44.4395637512207,0.0
16,43.98760223388672,13.089842796325684,0.0
17,3.776139974594116,19.903348922729492,0.0
18,57.011600494384766,11.91879653930664,0.0
19,0.895218014717102,-54.36891174316406,0.0
20,-11.614330291748047,-57.83582305908203,0.0
21,-25.261817932128906,44.51034927368164,1.0
22,-20.001737594604492,-43.36793518066406,0.0
23,49.97898864746094,17.944129943847656,0.0
24,-69.8277816772461,18.993446350097656,0.0
25,-34.08922576904297,7.610027313232422,0.0
26,12.922121047973633,34.35007095336914,0.0
27,-8.4175386428833,23.508508682250977,0.0
28,-18.02842140197754,-18.855632781982422,0.0
29,39.33484649658203,7.2283782958984375,0.0
30,19.911951065063477,34.389076232910156,0.0
31,24.415298461914062,-0.07996746152639389,0.0
32,59.46449661254883,20.615922927856445,0.0
33,-4.121098518371582,-13.16865062713623,0.0
34,-22.086009979248047,43.452083587646484,0.0
35,-31.435653686523438,-19.111534118652344,1.0
36,-24.783559799194336,45.19572448730469,0.0
37,30.700178146362305,29.733417510986328,0.0
38,-40.714149475097656,-18.150880813598633,1.0
39,-26.241676330566406,-1.112099289894104,1.0
40,-71.51457977294922,18.989789962768555,0.0
41,-25.404956817626953,-54.9992790222168,1.0
42,-59.13373565673828,14.897662162780762,1.0
43,-70.44962310791016,17.606111526489258,0.0
44,1.7293881177902222,-54.9566764831543,0.0
45,56.04217529296875,16.494686126708984,0.0
46,-41.85340118408203,-19.636280059814453,0.0
47,-27.208518981933594,14.968935012817383,0.0
48,30.475950241088867,21.610553741455078,1.0
49,-25.919677734375,-25.254283905029297,0.0
50,50.5003776550293,25.361318588256836,0.0
51,-37.613739013671875,-18.53885841369629,1.0
52,12.792474746704102,13.213109016418457,0.0
53,-25.246366500854492,-50.94948959350586,0.0
54,-66.6657943725586,16.603368759155273,0.0
55,-10.472074508666992,-55.156532287597656,1.0
56,-23.286733627319336,-23.208362579345703,0.0
57,33.223487854003906,12.641807556152344,0.0
58,-35.67174530029297,-32.74008560180664,1.0
59,26.52277183532715,1.8474303483963013,0.0
60,42.475181579589844,-2.5854504108428955,0.0
61,29.85882568359375,8.662412643432617,0.0
62,-16.649343490600586,30.680673599243164,0.0
63,-18.059057235717773,27.957050323486328,0.0
64,-19.69271469116211,-43.482669830322266,1.0
65,17.763412475585938,-49.01133728027344,1.0
66,19.378812789916992,-46.40376663208008,1.0
67,-15.365289688110352,23.065439224243164,0.0
68,7.685079097747803,-30.879682540893555,1.0
69,13.365116119384766,-36.76464080810547,1.0
70,-32.24392318725586,-12.313857078552246,1.0
71,-13.997370719909668,25.666351318359375,0.0
72,10.7440767288208,44.48406219482422,0.0
73,19.584365844726562,-46.36860656738281,0.0
74,33.75898742675781,19.3247127532959,0.0
75,44.55722427368164,21.258346557617188,0.0
76,42.53253936767578,-2.558436155319214,0.0
77,-25.155290603637695,44.41456604003906,1.0
78,-70.60111999511719,9.968671798706055,1.0
79,-27.972379684448242,49.22483825683594,1.0
80,16.93341064453125,11.882935523986816,0.0
81,60.0881233215332,19.517353057861328,0.0
82,-68.37043762207031,18.000459671020508,0.0
83,-28.383913040161133,-14.068955421447754,0.0
84,31.39464569091797,-7.923088073730469,0.0
85,26.19597816467285,-0.8752028346061707,0.0
86,46.04412841796875,23.802181243896484,0.0
87,-35.642154693603516,-30.573162078857422,1.0
88,3.4589881896972656,-39.47636413574219,0.0
89,8.713468551635742,-5.274463653564453,0.0
90,-67.5380859375,17.42685890197754,0.0
91,-63.816688537597656,19.36564064025879,0.0
92,-10.719164848327637,-56.450775146484375,0.0
93,40.149845123291016,10.230232238769531,0.0
94,41.79888916015625,27.121110916137695,0.0
95,-6.83750581741333,-56.55490493774414,0.0
96,-26.953845977783203,-43.08751678466797,1.0
97,27.796972274780273,-3.2108302116394043,0.0
98,-20.712427139282227,-23.981876373291016,0.0
99,59.57406234741211,13.167637825012207,0.0
100,22.362184524536133,32.974544525146484,0.0
101,32.039615631103516,9.426288604736328,1.0
102,-8.331442832946777,31.32349967956543,0.0
103,29.288156509399414,15.593253135681152,0.0
104,40.763614654541016,27.10895347595215,0.0
105,-23.665245056152344,-1.830885410308838,0.0
106,-18.941640853881836,-0.8573774695396423,1.0
107,12.4705228805542,-35.03616714477539,0.0
108,39.44925308227539,-11.500325202941895,0.0
109,11.329706192016602,-52.71323776245117,1.0
110,-20.63774871826172,-17.975139617919922,0.0
111,-6.747201919555664,-14.577587127685547,1.0
112,6.128864765167236,-35.5641975402832,0.0
113,-20.696937561035156,19.795650482177734,0.0
114,-69.26570892333984,8.900532722473145,0.0
115,-64.18318176269531,18.058046340942383,0.0
116,-10.016544342041016,-55.0728874206543,0.0
117,1.6792991161346436,-56.4141960144043,0.0
118,61.26213073730469,20.719083786010742,0.0
119,-3.6423499584198,-41.31070327758789,0.0
120,6.42937707901001,-7.19107723236084,0.0
121,32.069114685058594,-0.7883774042129517,0.0
122,-20.346399307250977,-22.804424285888672,0.0
