k,type,score,label
2,Kmeans,0.10003,0
2,Kmeans,0.012223,1
2,Kmeans,0.077909,1
2,Kmeans,0.059416,1
2,Kmeans,0.088204,1
2,Kmeans,0.035324,1
2,Kmeans,0.003526,1
2,Kmeans,0.007558,0
2,Kmeans,0.092404,0
2,Kmeans,0.00824,1
2,Kmeans,0.118254,0
2,Kmeans,0.093721,0
2,Kmeans,0.075657,1
2,Kmeans,0.035273,0
2,Kmeans,0.014366,1
2,Kmeans,0.067102,0
2,Kmeans,0.078994,0
2,Kmeans,0.1529,0
2,Kmeans,0.089885,1
2,Kmeans,0.012339,1
2,Kmeans,0.042457,1
2,Kmeans,0.099344,1
2,Kmeans,0.052152,1
2,Kmeans,0.010509,1
2,Kmeans,0.065672,0
2,Kmeans,0.130571,1
2,Kmeans,0.14661,0
2,Kmeans,0.005461,0
2,Kmeans,0.113233,1
2,Kmeans,0.059783,1
2,Kmeans,0.034851,0
2,Kmeans,0.062211,0
2,Kmeans,0.085428,0
2,Kmeans,0.041099,1
2,Kmeans,0.097755,0
2,Kmeans,0.095671,1
2,Kmeans,0.064667,1
2,Kmeans,0.072315,0
2,Kmeans,0.039404,0
2,Kmeans,0.126764,0
2,Kmeans,0.1452,1
2,Kmeans,0.015311,0
2,Kmeans,0.083335,1
2,Kmeans,0.0072,1
2,Kmeans,0.078568,1
2,Kmeans,0.005459,1
2,Kmeans,0.032235,0
2,Kmeans,0.086851,0
2,Kmeans,0.046183,1
2,Kmeans,0.098392,1
2,Kmeans,0.055746,0
2,Kmeans,0.009329,1
2,Kmeans,0.008538,0
2,Kmeans,0.032952,1
2,Kmeans,0.17855,0
2,Kmeans,0.116115,1
2,Kmeans,0.053743,0
2,Kmeans,0.065589,0
2,Kmeans,0.008464,0
2,Kmeans,0.072959,1
2,Kmeans,0.012545,1
2,Kmeans,0.067187,1
2,Kmeans,0.100766,0
2,Kmeans,0.073745,0
2,Kmeans,0.126535,1
2,Kmeans,0.024534,1
2,Kmeans,0.092126,1
2,Kmeans,0.077354,1
2,Kmeans,0.052819,0
2,Kmeans,0.033377,1
2,Kmeans,0.079136,0
2,Kmeans,0.055552,0
2,Kmeans,0.146627,0
2,Kmeans,0.025168,1
2,Kmeans,0.191077,1
2,Kmeans,0.030866,0
2,Kmeans,0.058116,0
2,Kmeans,0.040006,1
2,Kmeans,0.101637,0
2,Kmeans,0.150676,1
2,Kmeans,0.135928,1
2,Kmeans,0.152574,1
2,Kmeans,0.031905,1
2,Kmeans,0.091519,1
2,Kmeans,0.07776,0
2,Kmeans,0.019127,1
2,Kmeans,0.101956,0
2,Kmeans,0.050024,1
2,Kmeans,0.067957,1
2,Kmeans,0.049492,0
2,Kmeans,0.123189,0
2,Kmeans,0.112742,1
2,Kmeans,0.087126,1
2,Kmeans,0.135895,0
2,Kmeans,0.096357,1
2,Kmeans,0.156092,1
2,Kmeans,0.00978,0
2,Kmeans,0.125044,1
2,Kmeans,0.023517,1
2,Kmeans,0.123336,0
2,Kmeans,0.181249,0
2,Kmeans,0.075982,1
2,Kmeans,0.025937,1
2,Kmeans,0.009057,1
2,Kmeans,0.042464,1
2,Kmeans,0.064753,1
2,Kmeans,0.061716,1
2,Kmeans,0.013432,0
2,Kmeans,0.001454,0
2,Kmeans,0.093733,1
2,Kmeans,0.039434,0
2,Kmeans,0.069978,0
2,Kmeans,0.047758,1
2,Kmeans,0.085327,0
2,Kmeans,0.017692,1
2,Kmeans,0.000798,0
2,Kmeans,0.097382,0
2,Kmeans,0.121743,0
2,Kmeans,0.148334,0
2,Kmeans,0.116739,0
2,Kmeans,0.103883,1
2,Kmeans,0.041497,1
2,Kmeans,0.055069,1
2,Kmeans,0.122217,0
2,Kmeans,0.069792,0
2,Kmeans,0.041096,0
2,Kmeans,0.133833,0
2,Kmeans,0.048575,0
2,Kmeans,0.04562,1
2,Kmeans,0.017016,1
2,Kmeans,0.063462,0
2,Kmeans,0.104832,0
2,Kmeans,0.033918,0
2,Kmeans,0.05897,0
2,Kmeans,0.048738,1
2,Kmeans,0.012034,1
2,Kmeans,0.178753,0
2,Kmeans,0.065215,1
2,Kmeans,0.162094,1
2,Kmeans,0.095984,1
2,Kmeans,0.022413,1
2,Kmeans,0.077561,0
2,Kmeans,0.145712,1
2,Kmeans,0.021317,0
2,Kmeans,0.148098,1
2,Kmeans,0.057795,0
2,Kmeans,0.067619,1
2,Kmeans,0.133567,1
2,Kmeans,0.07131,1
2,Kmeans,0.150562,0
2,Kmeans,0.052037,0
2,Kmeans,0.028346,0
2,Kmeans,0.038778,1
2,Kmeans,0.01819,0
2,Kmeans,0.153231,0
2,Kmeans,0.04522,1
2,Kmeans,0.097532,0
2,Kmeans,0.049259,1
2,Kmeans,0.060528,1
2,Kmeans,0.085694,0
2,Kmeans,0.116428,0
2,Kmeans,0.075572,1
2,Kmeans,0.011951,1
2,Kmeans,0.103206,0
2,Kmeans,0.094005,1
2,Kmeans,0.030882,1
2,Kmeans,0.02265,0
2,Kmeans,0.064949,1
2,Kmeans,0.080988,0
2,Kmeans,0.050744,0
2,Kmeans,0.102843,0
2,Kmeans,0.043694,0
2,Kmeans,0.084485,0
2,Kmeans,0.02881,0
2,Kmeans,0.080578,1
2,Kmeans,0.089529,0
2,Kmeans,0.055724,0
2,Kmeans,0.137542,0
2,Kmeans,0.08463,1
2,Kmeans,0.013638,1
2,Kmeans,0.063218,0
2,Kmeans,0.010911,1
2,Kmeans,0.117036,1
2,Kmeans,0.058613,1
2,Kmeans,0.086781,1
2,Kmeans,0.011827,1
2,Kmeans,0.07162,1
2,Kmeans,0.12162,0
2,Kmeans,0.068456,0
2,Kmeans,0.024236,0
2,Kmeans,0.106597,0
2,Kmeans,0.006049,1
2,Kmeans,0.0815,0
2,Kmeans,0.033188,1
2,Kmeans,0.114876,1
2,Kmeans,0.072081,1
2,Kmeans,0.026284,0
2,Kmeans,0.019803,0
2,Kmeans,0.037074,0
2,Kmeans,0.060009,1
2,Kmeans,0.005643,1
2,Kmeans,0.084429,0
2,Kmeans,0.074944,1
2,Kmeans,0.009919,0
2,Kmeans,0.059469,1
2,Kmeans,0.079104,0
2,Kmeans,0.141774,1
2,Kmeans,0.02071,1
2,Kmeans,0.051819,1
2,Kmeans,0.126017,0
2,Kmeans,0.169234,0
2,Kmeans,0.047644,0
2,Kmeans,0.040307,0
2,Kmeans,0.05836,0
2,Kmeans,0.106664,1
2,Kmeans,0.080029,0
2,Kmeans,0.128295,1
2,Kmeans,0.011491,1
2,Kmeans,0.083689,0
2,Kmeans,0.048059,1
2,Kmeans,0.06835,1
2,Kmeans,0.026653,1
2,Kmeans,0.088905,1
2,Kmeans,0.109808,1
2,Kmeans,0.034069,1
2,Kmeans,0.118564,1
2,Kmeans,0.085975,0
2,Kmeans,0.1596,1
2,Kmeans,0.002641,0
2,Kmeans,0.104799,1
2,Kmeans,0.067518,0
2,Kmeans,0.076202,1
2,Kmeans,0.115217,0
2,Kmeans,0.13458,1
2,Kmeans,0.1667,1
2,Kmeans,0.04254,0
2,Kmeans,0.091621,1
2,Kmeans,0.042263,1
2,Kmeans,0.022231,1
