k,type,score,label
2,Kmeans,0.015222,1
2,Kmeans,0.427658,0
2,Kmeans,0.301039,0
2,Kmeans,0.232036,1
2,Kmeans,0.252552,1
2,Kmeans,0.27135,0
2,Kmeans,0.133093,0
2,Kmeans,0.200386,1
2,Kmeans,-0.039997,1
2,Kmeans,0.265135,1
2,Kmeans,0.033536,1
2,Kmeans,0.280486,0
2,Kmeans,0.234577,0
2,Kmeans,0.045099,1
2,Kmeans,-0.08986,1
2,Kmeans,0.346569,0
2,Kmeans,0.286124,0
2,Kmeans,0.310667,0
2,Kmeans,0.114702,0
2,Kmeans,0.247472,0
2,Kmeans,0.060345,1
2,Kmeans,0.394818,0
2,Kmeans,0.261997,1
2,Kmeans,0.018518,1
2,Kmeans,0.235228,1
2,Kmeans,0.089907,1
2,Kmeans,0.198714,0
2,Kmeans,-0.001162,1
2,Kmeans,0.105109,1
2,Kmeans,0.23892,0
2,Kmeans,0.312611,0
2,Kmeans,0.04629,1
2,Kmeans,0.165641,1
2,Kmeans,-0.017078,1
2,Kmeans,0.405997,0
2,Kmeans,0.254167,0
2,Kmeans,0.347408,0
2,Kmeans,0.250479,0
2,Kmeans,0.069362,1
2,Kmeans,0.25729,0
2,Kmeans,0.223487,1
2,Kmeans,0.09169,1
2,Kmeans,0.251079,0
2,Kmeans,0.101901,1
2,Kmeans,0.082293,0
2,Kmeans,0.332119,0
2,Kmeans,0.265324,0
2,Kmeans,0.209735,0
2,Kmeans,0.215929,0
2,Kmeans,0.192301,0
2,Kmeans,0.039834,1
2,Kmeans,0.211007,0
2,Kmeans,0.111885,0
2,Kmeans,0.175768,0
2,Kmeans,0.035803,1
2,Kmeans,0.103277,1
2,Kmeans,0.312997,0
2,Kmeans,0.432347,0
2,Kmeans,0.116379,0
2,Kmeans,-0.025126,1
2,Kmeans,0.2368,0
2,Kmeans,0.369047,0
2,Kmeans,0.20537,1
2,Kmeans,0.26903,0
2,Kmeans,0.217182,0
2,Kmeans,0.419489,0
2,Kmeans,0.088426,0
2,Kmeans,0.410358,0
2,Kmeans,0.395141,0
2,Kmeans,0.290975,0
2,Kmeans,0.134249,0
2,Kmeans,0.197226,0
2,Kmeans,0.329706,0
2,Kmeans,-0.023932,1
2,Kmeans,-0.063728,1
2,Kmeans,0.123258,1
2,Kmeans,0.128678,1
2,Kmeans,0.165711,1
2,Kmeans,0.196792,1
2,Kmeans,0.119732,1
2,Kmeans,-0.037942,1
2,Kmeans,0.204757,1
2,Kmeans,-0.041774,1
2,Kmeans,0.430847,0
2,Kmeans,-0.003766,1
2,Kmeans,0.032165,1
2,Kmeans,0.111437,1
2,Kmeans,0.242621,1
2,Kmeans,0.167291,0
2,Kmeans,0.300752,0
2,Kmeans,0.210251,0
2,Kmeans,0.328248,0
