k,type,score,label
2,Kmeans,0.021625,0
2,Kmeans,0.010965,1
2,Kmeans,0.033438,1
2,Kmeans,0.02777,0
2,Kmeans,0.016877,1
2,Kmeans,0.018854,1
2,Kmeans,0.022856,0
2,Kmeans,0.029306,0
2,Kmeans,0.047899,0
2,Kmeans,0.001096,1
2,Kmeans,0.027574,0
2,Kmeans,0.067237,1
2,Kmeans,0.02648,1
2,Kmeans,0.041533,1
2,Kmeans,0.023938,1
2,Kmeans,0.001871,1
2,Kmeans,0.020821,0
2,Kmeans,0.011556,1
2,Kmeans,0.036996,0
2,Kmeans,0.012918,1
2,Kmeans,0.018286,1
2,Kmeans,0.043795,0
2,Kmeans,0.015769,0
2,Kmeans,0.008883,0
2,Kmeans,-0.002528,1
2,Kmeans,0.020667,0
2,Kmeans,0.038541,1
2,Kmeans,0.004268,1
2,Kmeans,0.025884,0
2,Kmeans,0.005815,0
2,Kmeans,0.03078,1
2,Kmeans,-0.000672,1
2,Kmeans,0.036234,1
2,Kmeans,0.040503,0
2,Kmeans,0.009868,1
2,Kmeans,0.044701,1
2,Kmeans,0.002975,0
2,Kmeans,0.003125,1
2,Kmeans,0.038724,1
2,Kmeans,-0.002828,1
2,Kmeans,0.003667,1
2,Kmeans,0.009326,1
2,Kmeans,-0.002347,1
2,Kmeans,0.030809,1
2,Kmeans,0.010663,1
2,Kmeans,0.011203,1
2,Kmeans,0.016176,0
2,Kmeans,0.025186,1
2,Kmeans,0.015387,0
2,Kmeans,0.043428,0
2,Kmeans,0.006295,1
2,Kmeans,0.013834,0
2,Kmeans,0.01017,0
2,Kmeans,0.024626,1
2,Kmeans,0.067014,1
2,Kmeans,0.005507,1
2,Kmeans,0.024312,1
2,Kmeans,0.000522,1
2,Kmeans,0.022044,1
2,Kmeans,0.010523,1
2,Kmeans,0.048505,0
2,Kmeans,0.008442,0
2,Kmeans,0.05941,1
2,Kmeans,0.039587,0
2,Kmeans,0.052462,0
2,Kmeans,0.006273,0
2,Kmeans,0.024566,1
2,Kmeans,0.02975,1
2,Kmeans,0.019362,0
2,Kmeans,0.037581,0
2,Kmeans,0.011518,0
2,Kmeans,0.005982,1
2,Kmeans,0.045641,1
2,Kmeans,0.016836,0
2,Kmeans,0.027721,1
2,Kmeans,0.016433,1
2,Kmeans,0.019037,0
2,Kmeans,0.02558,0
2,Kmeans,0.024573,1
2,Kmeans,0.023865,0
2,Kmeans,0.007561,0
2,Kmeans,0.053153,0
2,Kmeans,0.005459,1
2,Kmeans,0.02085,0
2,Kmeans,0.049715,0
2,Kmeans,0.042882,1
2,Kmeans,0.018961,0
2,Kmeans,0.045482,1
2,Kmeans,0.038816,1
2,Kmeans,0.008678,1
2,Kmeans,0.029713,0
2,Kmeans,0.005026,0
2,Kmeans,0.011133,0
2,Kmeans,0.041022,1
2,Kmeans,0.016225,0
2,Kmeans,0.043884,1
2,Kmeans,0.052456,0
2,Kmeans,0.024179,1
2,Kmeans,0.019498,1
2,Kmeans,0.008665,1
2,Kmeans,0.020856,0
2,Kmeans,0.01776,1
2,Kmeans,0.026287,1
