k,type,score,label
2,Kmeans,0.053347,1
2,Kmeans,0.090847,0
2,Kmeans,0.208845,1
2,Kmeans,0.078161,0
2,Kmeans,0.083394,1
2,Kmeans,0.142698,1
2,Kmeans,0.096372,0
2,Kmeans,0.215719,1
2,Kmeans,0.149423,1
2,Kmeans,0.040875,1
2,Kmeans,0.179779,1
2,Kmeans,0.157086,1
2,Kmeans,0.111116,0
2,Kmeans,0.068544,0
2,Kmeans,0.102717,1
2,Kmeans,0.211398,1
2,Kmeans,0.064906,0
2,Kmeans,0.189719,1
2,Kmeans,0.048791,1
2,Kmeans,0.156257,1
2,Kmeans,0.119808,1
2,Kmeans,0.069513,0
2,Kmeans,0.140716,0
2,Kmeans,0.071845,0
2,Kmeans,0.065314,1
2,Kmeans,0.107022,1
2,Kmeans,0.039583,0
2,Kmeans,0.081977,1
2,Kmeans,0.038406,0
2,Kmeans,0.109648,0
2,Kmeans,0.112142,0
2,Kmeans,0.160488,1
2,Kmeans,0.057716,0
2,Kmeans,0.173451,1
2,Kmeans,0.053693,0
2,Kmeans,0.152576,1
2,Kmeans,-0.032464,0
2,Kmeans,0.100355,1
2,Kmeans,0.109799,1
2,Kmeans,0.058636,0
2,Kmeans,0.143317,1
2,Kmeans,0.14769,1
2,Kmeans,0.085171,0
2,Kmeans,0.092918,0
2,Kmeans,-0.025232,0
2,Kmeans,0.05585,0
2,Kmeans,0.078998,0
2,Kmeans,0.097577,1
2,Kmeans,0.088634,1
2,Kmeans,0.195361,1
2,Kmeans,0.002744,0
2,Kmeans,0.185719,1
2,Kmeans,0.016794,0
2,Kmeans,0.176736,1
2,Kmeans,0.066055,1
2,Kmeans,0.021846,0
2,Kmeans,0.203702,1
2,Kmeans,0.134259,1
2,Kmeans,-0.007021,0
2,Kmeans,0.234972,1
2,Kmeans,-0.014001,0
2,Kmeans,0.202254,1
2,Kmeans,0.057906,1
2,Kmeans,0.018359,0
2,Kmeans,0.135522,1
2,Kmeans,0.174096,1
2,Kmeans,0.034223,1
2,Kmeans,0.184524,1
2,Kmeans,0.064198,0
2,Kmeans,0.032011,0
2,Kmeans,0.061079,0
2,Kmeans,0.112078,1
2,Kmeans,0.10546,0
2,Kmeans,0.109214,0
2,Kmeans,0.032412,1
2,Kmeans,0.031,0
2,Kmeans,0.003873,0
2,Kmeans,0.031631,0
2,Kmeans,0.136479,1
2,Kmeans,0.107004,0
2,Kmeans,0.111302,0
2,Kmeans,0.068606,0
2,Kmeans,0.045383,0
2,Kmeans,0.180378,1
2,Kmeans,0.127567,1
2,Kmeans,0.125907,1
2,Kmeans,0.091533,1
2,Kmeans,0.058022,0
2,Kmeans,-0.00215,0
2,Kmeans,0.090437,0
2,Kmeans,-0.024401,0
2,Kmeans,0.075141,1
2,Kmeans,0.044986,0
