,x,y,target
0,9.457426071166992,25.481903076171875,1.0
1,-19.014570236206055,-9.86485767364502,1.0
2,21.89908790588379,0.35630786418914795,1.0
3,-11.462664604187012,11.420995712280273,-1.0
4,-12.481761932373047,-25.6887264251709,-1.0
5,28.23457145690918,6.907341957092285,-1.0
6,2.3736982345581055,-23.286235809326172,-1.0
7,-18.994443893432617,12.827947616577148,1.0
8,-22.019926071166992,2.434420108795166,-1.0
9,-5.632861614227295,19.426523208618164,-1.0
10,15.63857650756836,24.58687973022461,1.0
11,-19.946256637573242,-15.978934288024902,-1.0
12,27.44369125366211,-27.121963500976562,1.0
13,-11.397271156311035,28.263580322265625,-1.0
14,-6.077062129974365,-15.496734619140625,-1.0
15,-13.62887191772461,12.20073127746582,-1.0
16,-4.5898332595825195,21.643760681152344,-1.0
17,-1.5291197299957275,-17.39249610900879,-1.0
18,19.514997482299805,-1.2647528648376465,1.0
19,12.755525588989258,-35.82289505004883,1.0
20,28.048416137695312,-17.869848251342773,1.0
21,14.283182144165039,9.198185920715332,-1.0
22,11.289459228515625,27.787729263305664,1.0
23,18.284133911132812,-0.919247567653656,-1.0
24,12.151671409606934,-25.261404037475586,-1.0
25,-9.84994888305664,-8.208402633666992,-1.0
26,9.666263580322266,29.840179443359375,1.0
27,-14.040152549743652,17.98404884338379,-1.0
28,-23.47702980041504,21.100425720214844,1.0
29,5.491748809814453,5.230968475341797,-1.0
30,7.933358669281006,-26.322675704956055,1.0
31,-27.387598037719727,10.399636268615723,1.0
32,9.63965129852295,7.175757884979248,-1.0
33,20.114675521850586,15.168336868286133,-1.0
34,-1.9725912809371948,6.389496326446533,-1.0
35,13.712465286254883,-18.220285415649414,1.0
36,-15.733452796936035,-19.50539207458496,-1.0
37,-7.992199420928955,11.800579071044922,-1.0
38,12.267668724060059,-32.89700698852539,-1.0
39,-13.732080459594727,-33.068180084228516,-1.0
40,15.42294979095459,13.795767784118652,1.0
41,29.52326011657715,8.375210762023926,-1.0
42,-18.767696380615234,16.520341873168945,1.0
43,-13.568254470825195,-11.793607711791992,1.0
44,25.327863693237305,-22.020692825317383,1.0
45,9.760321617126465,13.93713665008545,1.0
46,-6.919670104980469,37.68794631958008,1.0
47,5.8871378898620605,27.087535858154297,1.0
48,-10.935507774353027,26.540075302124023,-1.0
49,21.778593063354492,-27.48501968383789,-1.0
50,-11.498008728027344,-15.839960098266602,-1.0
51,10.027717590332031,28.55754852294922,1.0
52,-8.459218978881836,-33.23208236694336,-1.0
53,-5.0388336181640625,29.53522300720215,-1.0
54,8.84870719909668,-33.74118423461914,-1.0
55,-8.816242218017578,-27.170928955078125,-1.0
56,-22.279541015625,13.02202320098877,1.0
57,-10.972311973571777,-33.98815155029297,1.0
58,16.397125244140625,18.949880599975586,1.0
59,-22.38235092163086,19.947132110595703,1.0
60,-7.858807563781738,-10.951925277709961,-1.0
61,11.493907928466797,14.25921630859375,-1.0
62,-24.65086555480957,2.9210762977600098,-1.0
63,-16.86526107788086,35.64565658569336,-1.0
64,24.634984970092773,7.583527565002441,1.0
65,29.346532821655273,4.7522077560424805,-1.0
66,16.775400161743164,30.243587493896484,1.0
67,-5.653040885925293,-6.242858409881592,-1.0
68,-9.452926635742188,25.353260040283203,-1.0
69,-0.5389166474342346,-20.010814666748047,-1.0
70,12.81686782836914,-31.049360275268555,-1.0
71,-4.009543418884277,12.442686080932617,-1.0
72,-23.687313079833984,24.901643753051758,-1.0
73,-3.3370237350463867,20.44850730895996,-1.0
74,24.988252639770508,1.5489168167114258,-1.0
75,-18.317241668701172,-28.685958862304688,1.0
76,9.125850677490234,7.418909072875977,-1.0
77,9.749650001525879,-31.503950119018555,-1.0
78,-13.50175952911377,23.99266242980957,-1.0
79,2.6708762645721436,-24.511484146118164,1.0
80,-19.45087242126465,-20.145530700683594,-1.0
81,12.862244606018066,-13.988800048828125,1.0
82,6.580074310302734,1.0788601636886597,1.0
83,17.621665954589844,-9.472201347351074,1.0
84,-1.2685554027557373,-4.7973222732543945,-1.0
85,-4.8499979972839355,26.50090789794922,-1.0
86,-23.24177360534668,-9.437248229980469,1.0
87,-1.0337402820587158,-27.371095657348633,-1.0
88,1.7924528121948242,-24.176475524902344,-1.0
89,27.600095748901367,-26.995962142944336,1.0
90,-25.302602767944336,3.330828905105591,-1.0
91,-26.305614471435547,10.072742462158203,1.0
92,13.258959770202637,-15.064120292663574,1.0
93,-26.42061996459961,9.110488891601562,1.0
94,10.308557510375977,13.541049003601074,1.0
95,3.958808660507202,-23.541805267333984,-1.0
96,9.428251266479492,-13.045381546020508,1.0
97,-19.497028350830078,27.261539459228516,-1.0
98,-22.120868682861328,25.657419204711914,-1.0
99,-5.819612503051758,-33.399139404296875,-1.0
100,2.644968271255493,22.514616012573242,-1.0
101,9.964254379272461,1.417187213897705,-1.0
102,20.61400604248047,-18.7041015625,-1.0
103,8.575312614440918,-6.263745307922363,-1.0
104,6.509029865264893,-28.809431076049805,1.0
105,-3.9180185794830322,-21.150592803955078,-1.0
106,12.610304832458496,-15.243297576904297,1.0
107,-17.78908348083496,-9.645929336547852,1.0
108,-19.039945602416992,19.901926040649414,1.0
109,-12.837111473083496,19.366975784301758,-1.0
110,-17.571216583251953,-11.916336059570312,-1.0
111,-10.463391304016113,12.43597412109375,-1.0
112,9.373344421386719,35.794124603271484,-1.0
113,2.469221830368042,3.767214775085449,1.0
114,22.35370635986328,-13.051604270935059,-1.0
115,-3.0162763595581055,-21.13866424560547,-1.0
116,-1.0134012699127197,-16.717493057250977,-1.0
117,-7.469292163848877,-17.764575958251953,1.0
