k,type,score,label
2,Kmeans,0.009873,1
2,Kmeans,0.016653,0
2,Kmeans,0.009998,1
2,Kmeans,0.007931,1
2,Kmeans,0.01744,0
2,Kmeans,0.015402,1
2,Kmeans,0.011184,0
2,Kmeans,0.021383,1
2,Kmeans,0.016184,1
2,Kmeans,0.010556,0
2,Kmeans,0.004501,0
2,Kmeans,0.003605,1
2,Kmeans,0.013116,1
2,Kmeans,0.035208,0
2,Kmeans,0.021453,1
2,Kmeans,0.008573,1
2,Kmeans,0.003217,1
2,Kmeans,0.005408,1
2,Kmeans,-0.001669,1
2,Kmeans,0.005567,1
2,Kmeans,0.001095,1
2,Kmeans,0.017658,1
2,Kmeans,0.028943,1
2,Kmeans,0.008626,0
2,Kmeans,0.014227,1
2,Kmeans,0.03162,1
2,Kmeans,-0.00016,1
2,Kmeans,0.009592,1
2,Kmeans,0.017218,0
2,Kmeans,-0.002006,1
2,Kmeans,0.008649,1
2,Kmeans,0.011474,0
2,Kmeans,-0.004594,1
2,Kmeans,0.02177,0
2,Kmeans,-0.004332,1
2,Kmeans,0.004071,1
2,Kmeans,0.011166,0
2,Kmeans,0.011845,1
2,Kmeans,0.014994,0
2,Kmeans,0.019514,1
2,Kmeans,0.024314,1
2,Kmeans,0.004838,1
2,Kmeans,0.008111,1
2,Kmeans,0.008949,0
2,Kmeans,-0.002713,1
2,Kmeans,0.007476,0
2,Kmeans,0.006113,0
2,Kmeans,0.015422,1
2,Kmeans,0.008824,1
2,Kmeans,0.001833,1
2,Kmeans,0.025064,0
2,Kmeans,0.005826,1
2,Kmeans,0.016213,0
2,Kmeans,0.001914,1
2,Kmeans,0.007527,0
2,Kmeans,0.00769,1
2,Kmeans,0.019393,1
2,Kmeans,0.02029,1
2,Kmeans,0.006525,1
2,Kmeans,0.025344,1
2,Kmeans,0.00638,0
2,Kmeans,0.014615,1
2,Kmeans,0.031258,1
2,Kmeans,0.039383,0
2,Kmeans,0.021769,1
2,Kmeans,0.01241,1
2,Kmeans,-0.002929,1
2,Kmeans,0.00794,1
2,Kmeans,0.001598,1
2,Kmeans,0.024824,0
2,Kmeans,0.01142,0
2,Kmeans,0.004073,0
2,Kmeans,0.000515,1
2,Kmeans,-0.005045,1
2,Kmeans,0.013498,0
2,Kmeans,0.022254,1
2,Kmeans,0.019663,0
2,Kmeans,0.015639,1
2,Kmeans,0.029331,0
2,Kmeans,0.018928,0
2,Kmeans,0.037001,0
2,Kmeans,0.018068,0
2,Kmeans,0.015815,1
2,Kmeans,0.006093,1
2,Kmeans,0.017806,1
2,Kmeans,0.031177,0
