,x,y,target
0,-26.904312133789062,40.85758590698242,0.0
1,-7.477470397949219,41.90767288208008,1.0
2,-34.93635177612305,-14.608490943908691,0.0
3,-56.367881774902344,32.97467803955078,1.0
4,-46.56682205200195,0.17454420030117035,1.0
5,-24.477075576782227,-57.95023727416992,0.0
6,7.3940863609313965,5.671167850494385,0.0
7,-42.60675811767578,16.672847747802734,0.0
8,-2.692553997039795,-30.560476303100586,0.0
9,-41.12419509887695,-23.846071243286133,0.0
10,15.216018676757812,3.4860458374023438,0.0
11,24.736242294311523,-8.573570251464844,0.0
12,-11.727545738220215,9.660351753234863,0.0
13,0.303373783826828,-69.85359954833984,0.0
14,13.110570907592773,-50.673851013183594,0.0
15,2.0970983505249023,-65.6791763305664,0.0
16,36.6221809387207,-20.692514419555664,0.0
17,84.54055786132812,70.37794494628906,0.0
18,36.74415969848633,-15.629685401916504,0.0
19,6.435910701751709,-65.93885803222656,0.0
20,23.894567489624023,9.32495403289795,0.0
21,13.071386337280273,37.824867248535156,1.0
22,-6.084120273590088,-5.789918422698975,0.0
23,-10.923337936401367,9.817597389221191,0.0
24,40.05953598022461,-25.176815032958984,0.0
25,-6.295163154602051,61.23573684692383,0.0
26,1.951589584350586,19.424253463745117,0.0
27,-45.52002716064453,21.947237014770508,0.0
28,38.3935546875,1.2226855754852295,0.0
29,5.928548336029053,-71.14095306396484,0.0
30,52.817474365234375,5.036276340484619,0.0
31,-23.579875946044922,-9.655841827392578,0.0
32,18.02113151550293,8.722498893737793,0.0
33,-5.631411552429199,-36.7733039855957,0.0
34,25.82993507385254,1.7081660032272339,0.0
35,-7.486383438110352,27.10685920715332,1.0
36,-24.82908821105957,33.638187408447266,0.0
37,-25.68593978881836,56.88106918334961,0.0
38,-13.329935073852539,33.83226776123047,1.0
39,-56.225440979003906,31.486543655395508,1.0
40,36.5865364074707,16.633678436279297,0.0
41,23.122411727905273,25.90593147277832,1.0
42,38.98735427856445,23.88176155090332,1.0
43,43.775028228759766,-39.01801300048828,0.0
44,-10.744071006774902,-8.141680717468262,0.0
45,6.670322418212891,-8.681354522705078,0.0
46,-41.880638122558594,23.397632598876953,0.0
47,-49.53190994262695,-5.864826679229736,0.0
48,-43.35194396972656,19.15879249572754,1.0
49,4.883864879608154,27.587581634521484,0.0
50,54.50764465332031,4.871631622314453,0.0
51,-27.554920196533203,32.76060485839844,1.0
52,-31.276208877563477,1.0714945793151855,0.0
53,-5.23630952835083,40.550445556640625,0.0
54,46.322853088378906,-36.486534118652344,0.0
55,25.096750259399414,9.679086685180664,1.0
56,7.942781448364258,-67.35961151123047,0.0
57,30.094953536987305,46.038333892822266,0.0
