k,type,score,label
2,Kmeans,0.079553,1
2,Kmeans,0.116867,1
2,Kmeans,0.029376,0
2,Kmeans,0.054614,1
2,Kmeans,0.067509,1
2,Kmeans,0.011298,1
2,Kmeans,0.185733,1
2,Kmeans,0.17268,1
2,Kmeans,0.031992,1
2,Kmeans,0.134305,1
2,Kmeans,-0.028129,0
2,Kmeans,0.126502,1
2,Kmeans,0.058302,1
2,Kmeans,0.163311,1
2,Kmeans,0.067139,0
2,Kmeans,-0.041418,0
2,Kmeans,0.048448,1
2,Kmeans,0.054751,1
2,Kmeans,0.085323,1
2,Kmeans,0.049255,1
2,Kmeans,0.138155,1
2,Kmeans,0.025411,0
2,Kmeans,0.012253,0
2,Kmeans,0.089224,1
2,Kmeans,0.138986,1
2,Kmeans,0.165082,1
2,Kmeans,0.096418,1
2,Kmeans,-0.030885,0
2,Kmeans,-0.019366,0
2,Kmeans,0.008618,0
2,Kmeans,0.049613,1
2,Kmeans,0.065596,1
2,Kmeans,-0.015153,0
2,Kmeans,0.023321,0
2,Kmeans,0.117917,1
2,Kmeans,0.111096,0
2,Kmeans,0.120498,1
2,Kmeans,0.011281,1
2,Kmeans,-0.004641,0
2,Kmeans,0.112531,0
2,Kmeans,0.167898,1
2,Kmeans,0.04703,0
2,Kmeans,0.094625,1
2,Kmeans,0.158943,1
2,Kmeans,-0.027761,0
2,Kmeans,0.055837,0
2,Kmeans,0.013542,0
2,Kmeans,0.142878,1
2,Kmeans,0.045764,1
2,Kmeans,0.17754,1
2,Kmeans,0.041485,0
2,Kmeans,-0.030119,0
2,Kmeans,-0.009808,0
2,Kmeans,-0.004042,0
2,Kmeans,0.072092,1
2,Kmeans,0.169488,1
2,Kmeans,0.163127,1
2,Kmeans,0.117279,1
2,Kmeans,0.182746,1
2,Kmeans,0.038542,1
2,Kmeans,0.038445,1
2,Kmeans,0.062464,1
2,Kmeans,0.192173,1
2,Kmeans,0.038295,0
2,Kmeans,0.049098,0
2,Kmeans,0.065469,1
2,Kmeans,0.099935,0
2,Kmeans,0.057809,1
2,Kmeans,0.02617,0
2,Kmeans,0.062229,1
2,Kmeans,-0.044982,0
2,Kmeans,0.005346,0
2,Kmeans,0.025102,0
2,Kmeans,0.187217,1
2,Kmeans,0.031583,1
2,Kmeans,0.004215,0
2,Kmeans,0.176452,1
2,Kmeans,0.058034,1
2,Kmeans,0.141993,1
2,Kmeans,0.031689,0
2,Kmeans,0.144716,1
2,Kmeans,0.100921,1
2,Kmeans,0.156737,1
2,Kmeans,0.014015,0
2,Kmeans,0.079333,1
2,Kmeans,0.081428,1
2,Kmeans,-0.017518,0
2,Kmeans,0.138826,1
