k,type,score,label
2,Kmeans,0.030619,1
2,Kmeans,0.019342,1
2,Kmeans,0.024818,1
2,Kmeans,0.019296,1
2,Kmeans,0.012519,1
2,Kmeans,0.053611,0
2,Kmeans,0.024333,1
2,Kmeans,0.043066,0
2,Kmeans,0.010825,1
2,Kmeans,0.050904,0
2,Kmeans,0.030984,1
2,Kmeans,0.030384,1
2,Kmeans,0.007313,0
2,Kmeans,0.047191,1
2,Kmeans,0.007394,1
2,Kmeans,0.009988,1
2,Kmeans,0.022174,0
2,Kmeans,0.026297,0
2,Kmeans,0.003709,1
2,Kmeans,-0.001075,1
2,Kmeans,0.016562,0
2,Kmeans,0.029601,1
2,Kmeans,0.003458,0
2,Kmeans,0.024864,1
2,Kmeans,0.011938,0
2,Kmeans,0.020429,1
2,Kmeans,0.017903,0
2,Kmeans,0.058773,1
2,Kmeans,0.022823,1
2,Kmeans,0.030269,1
2,Kmeans,0.060434,0
2,Kmeans,0.029262,0
2,Kmeans,0.022246,1
2,Kmeans,0.015515,0
2,Kmeans,0.019548,1
2,Kmeans,0.03101,0
2,Kmeans,0.029619,1
2,Kmeans,-0.002717,1
2,Kmeans,0.022657,1
2,Kmeans,0.063742,1
2,Kmeans,0.017895,0
2,Kmeans,0.025435,1
2,Kmeans,0.013901,1
2,Kmeans,0.033908,1
2,Kmeans,0.005882,0
2,Kmeans,0.004579,1
2,Kmeans,0.052137,1
2,Kmeans,0.004089,1
2,Kmeans,0.00575,0
2,Kmeans,0.025633,0
2,Kmeans,0.059166,0
2,Kmeans,0.014783,0
2,Kmeans,0.041396,1
2,Kmeans,0.010792,1
2,Kmeans,0.007578,0
2,Kmeans,0.005904,0
2,Kmeans,0.015913,0
2,Kmeans,0.044164,0
2,Kmeans,0.014808,0
2,Kmeans,0.066608,1
2,Kmeans,0.003713,0
2,Kmeans,0.008839,0
2,Kmeans,0.025815,1
2,Kmeans,0.051007,0
2,Kmeans,0.000168,0
2,Kmeans,0.016046,0
2,Kmeans,0.005759,1
2,Kmeans,0.001051,1
2,Kmeans,-0.000971,1
2,Kmeans,0.040446,0
2,Kmeans,0.031307,0
2,Kmeans,0.040034,0
2,Kmeans,0.064401,1
2,Kmeans,0.027443,0
2,Kmeans,0.014987,0
2,Kmeans,0.041592,1
2,Kmeans,0.000386,1
2,Kmeans,0.011239,1
2,Kmeans,0.012897,1
2,Kmeans,0.017804,0
2,Kmeans,0.026886,0
2,Kmeans,0.027744,1
2,Kmeans,-0.001933,1
2,Kmeans,0.01343,0
2,Kmeans,0.017685,0
2,Kmeans,0.014857,0
2,Kmeans,0.052648,1
2,Kmeans,0.014164,0
2,Kmeans,0.015326,1
2,Kmeans,0.019183,1
2,Kmeans,0.001432,1
2,Kmeans,0.023058,0
2,Kmeans,0.009312,1
2,Kmeans,0.017936,0
2,Kmeans,0.027702,0
2,Kmeans,0.009303,0
2,Kmeans,0.019371,1
2,Kmeans,0.015072,1
2,Kmeans,0.022009,0
2,Kmeans,0.046808,0
2,Kmeans,0.01425,0
2,Kmeans,0.026119,1
2,Kmeans,0.038884,1
2,Kmeans,0.054837,1
2,Kmeans,0.029053,1
2,Kmeans,0.046422,1
2,Kmeans,0.023449,1
2,Kmeans,0.016576,1
2,Kmeans,0.021693,1
2,Kmeans,0.038852,1
2,Kmeans,0.030793,0
2,Kmeans,0.016313,0
2,Kmeans,0.014269,1
2,Kmeans,0.027877,0
2,Kmeans,0.008747,1
2,Kmeans,0.017934,1
2,Kmeans,0.028845,0
2,Kmeans,0.032335,1
2,Kmeans,0.037497,1
2,Kmeans,0.020124,0
2,Kmeans,0.019044,0
2,Kmeans,0.007559,0
2,Kmeans,0.018102,0
2,Kmeans,0.004316,1
2,Kmeans,-0.00054,1
2,Kmeans,0.054549,0
2,Kmeans,0.038659,1
2,Kmeans,0.008742,1
2,Kmeans,0.040246,0
2,Kmeans,0.043914,1
2,Kmeans,0.02769,1
2,Kmeans,0.029549,0
2,Kmeans,0.011267,1
2,Kmeans,0.015475,0
2,Kmeans,0.020257,1
2,Kmeans,0.017161,1
2,Kmeans,0.030941,1
2,Kmeans,0.015144,1
2,Kmeans,0.005659,0
2,Kmeans,0.037318,0
2,Kmeans,0.009993,1
2,Kmeans,0.052175,1
2,Kmeans,0.041117,1
2,Kmeans,0.039011,1
2,Kmeans,0.042952,1
2,Kmeans,0.022182,0
2,Kmeans,0.05238,0
2,Kmeans,0.038289,0
2,Kmeans,0.008072,0
2,Kmeans,0.019509,1
2,Kmeans,0.017736,0
2,Kmeans,0.007749,1
2,Kmeans,0.057584,0
2,Kmeans,0.011076,1
2,Kmeans,0.064808,0
2,Kmeans,0.021257,0
2,Kmeans,0.018028,0
2,Kmeans,0.008123,1
2,Kmeans,0.0267,0
2,Kmeans,8e-05,1
2,Kmeans,0.019214,0
2,Kmeans,0.038208,1
2,Kmeans,0.009146,0
2,Kmeans,0.024576,0
2,Kmeans,0.018947,1
2,Kmeans,0.06589,0
2,Kmeans,0.025518,0
2,Kmeans,0.037797,0
2,Kmeans,0.042261,1
2,Kmeans,0.007946,0
2,Kmeans,0.012278,0
2,Kmeans,0.011092,0
2,Kmeans,0.010979,1
2,Kmeans,0.029564,1
2,Kmeans,0.068987,1
2,Kmeans,0.020836,1
2,Kmeans,0.049102,0
2,Kmeans,0.061753,0
2,Kmeans,0.010759,1
2,Kmeans,0.010394,1
2,Kmeans,0.027805,1
2,Kmeans,0.020839,0
2,Kmeans,0.027017,0
2,Kmeans,0.026459,1
2,Kmeans,0.05476,0
2,Kmeans,0.004255,0
2,Kmeans,0.007966,0
2,Kmeans,0.046584,0
2,Kmeans,0.014218,0
2,Kmeans,0.010121,0
2,Kmeans,0.060134,1
2,Kmeans,0.026606,1
2,Kmeans,0.060277,0
2,Kmeans,0.043427,1
2,Kmeans,0.025858,0
2,Kmeans,0.00239,1
2,Kmeans,0.057543,0
2,Kmeans,0.013116,1
