k,type,score,label
2,Kmeans,0.02624,0
2,Kmeans,0.011744,0
2,Kmeans,0.020602,0
2,Kmeans,0.029225,0
2,Kmeans,0.039629,0
2,Kmeans,0.016829,1
2,Kmeans,0.020254,0
2,Kmeans,0.004333,0
2,Kmeans,0.022864,1
2,Kmeans,0.013998,0
2,Kmeans,0.009623,1
2,Kmeans,0.002424,0
2,Kmeans,0.004136,1
2,Kmeans,0.022039,1
2,Kmeans,0.019237,0
2,Kmeans,0.008659,0
2,Kmeans,0.008214,0
2,Kmeans,0.006975,1
2,Kmeans,0.030352,1
2,Kmeans,0.009533,0
2,Kmeans,0.010686,1
2,Kmeans,0.021308,0
2,Kmeans,0.006822,1
2,Kmeans,0.024648,1
2,Kmeans,0.025345,1
2,Kmeans,0.007665,0
2,Kmeans,0.002847,1
2,Kmeans,0.004825,1
2,Kmeans,0.008454,0
2,Kmeans,0.023839,0
2,Kmeans,0.047406,0
2,Kmeans,0.0106,0
2,Kmeans,0.013657,1
2,Kmeans,0.069514,1
2,Kmeans,0.015815,1
2,Kmeans,0.026262,1
2,Kmeans,0.012587,0
2,Kmeans,0.047958,0
2,Kmeans,0.037208,0
2,Kmeans,0.034129,1
2,Kmeans,0.043208,1
2,Kmeans,0.059483,0
2,Kmeans,0.005529,1
2,Kmeans,0.029143,1
2,Kmeans,0.048514,1
2,Kmeans,0.017505,1
2,Kmeans,0.040941,0
2,Kmeans,0.051175,1
2,Kmeans,0.006549,1
2,Kmeans,0.025218,1
2,Kmeans,0.045869,0
2,Kmeans,0.031804,1
2,Kmeans,0.012683,1
2,Kmeans,0.029339,1
2,Kmeans,0.018539,0
2,Kmeans,0.036467,0
2,Kmeans,0.006891,1
2,Kmeans,0.043508,1
2,Kmeans,0.045716,1
2,Kmeans,0.014383,1
2,Kmeans,0.048576,1
2,Kmeans,0.008089,1
2,Kmeans,0.030691,0
2,Kmeans,0.025431,1
2,Kmeans,0.023928,1
2,Kmeans,0.033676,0
2,Kmeans,0.018335,1
2,Kmeans,0.034529,1
2,Kmeans,0.002284,0
2,Kmeans,0.02363,1
2,Kmeans,0.008038,1
2,Kmeans,0.017405,1
2,Kmeans,0.020861,0
2,Kmeans,0.000797,0
2,Kmeans,0.005611,1
2,Kmeans,0.017214,1
2,Kmeans,0.032769,0
2,Kmeans,0.039453,0
2,Kmeans,0.024697,1
2,Kmeans,0.015249,0
2,Kmeans,0.009351,1
2,Kmeans,0.016423,1
2,Kmeans,0.009597,1
2,Kmeans,0.002967,1
2,Kmeans,0.031042,0
2,Kmeans,0.006567,0
2,Kmeans,0.014924,0
2,Kmeans,0.013783,1
2,Kmeans,0.012101,1
2,Kmeans,0.023455,0
2,Kmeans,0.035733,1
2,Kmeans,0.065968,0
2,Kmeans,0.008528,1
2,Kmeans,0.030432,1
2,Kmeans,0.052542,1
2,Kmeans,0.005379,1
2,Kmeans,0.053393,1
2,Kmeans,0.005674,0
2,Kmeans,0.029487,0
2,Kmeans,0.041256,1
2,Kmeans,0.003694,0
2,Kmeans,0.025897,0
2,Kmeans,0.03139,1
2,Kmeans,0.007922,1
2,Kmeans,0.020631,0
2,Kmeans,0.031509,1
2,Kmeans,0.024708,1
2,Kmeans,0.017025,1
2,Kmeans,0.025783,1
2,Kmeans,0.010097,1
2,Kmeans,0.019075,1
2,Kmeans,0.030104,0
2,Kmeans,0.018422,1
2,Kmeans,0.000807,1
2,Kmeans,0.017913,0
2,Kmeans,0.005768,0
2,Kmeans,0.044996,1
2,Kmeans,0.010239,0
2,Kmeans,0.009144,1
2,Kmeans,0.007318,1
2,Kmeans,0.023738,0
2,Kmeans,0.051867,0
2,Kmeans,0.036768,0
2,Kmeans,0.037814,0
2,Kmeans,0.004313,1
2,Kmeans,0.033878,1
2,Kmeans,0.030164,0
2,Kmeans,0.033007,0
2,Kmeans,0.000435,0
2,Kmeans,0.024629,0
2,Kmeans,0.002221,1
2,Kmeans,0.006541,1
2,Kmeans,0.001169,0
2,Kmeans,0.036958,1
2,Kmeans,0.018057,0
2,Kmeans,0.020291,1
2,Kmeans,0.040488,0
2,Kmeans,0.004714,0
2,Kmeans,0.016461,0
2,Kmeans,0.036485,0
2,Kmeans,0.048024,1
2,Kmeans,0.02614,1
2,Kmeans,0.027498,0
2,Kmeans,0.038358,1
2,Kmeans,0.044929,1
2,Kmeans,0.001936,1
2,Kmeans,0.055208,0
2,Kmeans,0.016716,1
2,Kmeans,0.038865,0
2,Kmeans,0.024178,0
2,Kmeans,0.005165,1
2,Kmeans,0.033854,0
2,Kmeans,0.031925,0
2,Kmeans,0.034058,1
2,Kmeans,0.02877,1
2,Kmeans,0.041166,0
2,Kmeans,0.018449,1
2,Kmeans,0.025996,1
2,Kmeans,0.018788,0
2,Kmeans,0.02764,0
2,Kmeans,0.024462,1
2,Kmeans,0.022388,0
2,Kmeans,-0.001553,1
2,Kmeans,0.020647,1
2,Kmeans,0.032507,0
2,Kmeans,0.055896,0
2,Kmeans,0.020382,1
2,Kmeans,0.041788,0
2,Kmeans,0.04463,0
2,Kmeans,0.026673,0
2,Kmeans,0.005266,0
2,Kmeans,0.011279,1
2,Kmeans,0.042337,1
2,Kmeans,0.012969,1
2,Kmeans,0.013686,1
2,Kmeans,0.00049,1
2,Kmeans,0.034462,0
2,Kmeans,0.00184,1
2,Kmeans,0.041944,0
2,Kmeans,0.027205,0
2,Kmeans,0.015919,0
2,Kmeans,0.006419,0
2,Kmeans,0.021041,1
2,Kmeans,0.03156,0
2,Kmeans,0.013878,1
2,Kmeans,0.037133,1
2,Kmeans,0.037576,0
2,Kmeans,0.024228,1
2,Kmeans,0.017489,1
2,Kmeans,0.035811,1
2,Kmeans,0.019599,0
2,Kmeans,0.034508,0
2,Kmeans,0.015707,1
2,Kmeans,0.009809,1
2,Kmeans,0.060138,1
2,Kmeans,0.009388,1
2,Kmeans,0.0284,1
2,Kmeans,0.010383,0
2,Kmeans,0.00706,1
2,Kmeans,0.046135,1
2,Kmeans,0.006619,0
2,Kmeans,0.023221,0
2,Kmeans,0.029888,0
2,Kmeans,0.045943,0
2,Kmeans,0.003179,0
2,Kmeans,0.056492,0
2,Kmeans,0.030378,1
2,Kmeans,0.029889,1
2,Kmeans,0.021355,0
2,Kmeans,0.034501,0
2,Kmeans,0.007156,1
2,Kmeans,0.005018,0
2,Kmeans,0.016119,1
2,Kmeans,0.005257,0
2,Kmeans,0.040588,0
2,Kmeans,0.012745,1
2,Kmeans,0.000646,0
2,Kmeans,0.016432,1
2,Kmeans,0.006897,0
2,Kmeans,0.000802,0
2,Kmeans,0.020586,0
2,Kmeans,0.013897,0
2,Kmeans,0.016978,1
2,Kmeans,0.031523,0
2,Kmeans,0.03062,0
2,Kmeans,0.036728,0
2,Kmeans,0.024933,1
2,Kmeans,0.022082,1
2,Kmeans,0.015845,1
2,Kmeans,0.045135,1
2,Kmeans,0.002622,1
2,Kmeans,0.049264,0
2,Kmeans,0.030692,1
2,Kmeans,0.00998,0
2,Kmeans,0.037035,0
2,Kmeans,0.003158,1
2,Kmeans,0.040812,1
2,Kmeans,0.015294,1
2,Kmeans,0.030355,0
2,Kmeans,0.027062,0
2,Kmeans,0.045802,1
2,Kmeans,0.028447,1
2,Kmeans,6.5e-05,1
2,Kmeans,0.000851,1
2,Kmeans,0.018365,1
2,Kmeans,0.00537,1
2,Kmeans,0.007644,1
2,Kmeans,0.002814,1
2,Kmeans,0.017211,1
2,Kmeans,0.041977,1
2,Kmeans,0.01689,1
2,Kmeans,0.027774,1
2,Kmeans,0.038361,0
2,Kmeans,0.010049,1
2,Kmeans,0.020452,0
2,Kmeans,0.063627,1
2,Kmeans,0.022761,1
2,Kmeans,0.027604,1
2,Kmeans,0.014488,1
2,Kmeans,0.058167,0
2,Kmeans,0.023254,0
2,Kmeans,0.025108,1
2,Kmeans,0.022212,1
2,Kmeans,0.013044,0
2,Kmeans,0.01973,1
2,Kmeans,0.051981,0
2,Kmeans,0.020133,0
2,Kmeans,0.048532,1
2,Kmeans,0.02594,1
2,Kmeans,0.028049,1
2,Kmeans,0.022187,1
2,Kmeans,0.01699,0
2,Kmeans,0.025369,1
2,Kmeans,0.019567,1
2,Kmeans,-0.000844,1
2,Kmeans,0.031444,0
2,Kmeans,0.024714,1
2,Kmeans,0.044057,0
2,Kmeans,0.020051,1
2,Kmeans,0.025514,1
2,Kmeans,0.011916,1
2,Kmeans,0.008044,1
